League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
LaLiga ,18/19 ,2 ,Getafe ,Eibar ,2 ,0 ,35% ,65% ,7 ,9 ,4 ,0 ,3 ,8 ,0 ,1 ,5 ,5 ,2 ,5 ,14 ,11 ,2 ,1 ,null ,null ,4 ,0 ,3 ,0 ,null ,null ,null ,null ,4 ,8 ,3 ,1 ,0 ,2 ,232 ,423 ,120 (52%) ,272 (64%) ,32/82 (39%) ,32/95 (34%) ,3/12 (25%) ,6/15 (40%) ,6/10 (60%) ,9/14 (64%) ,174 ,205 ,46 ,63 ,22 ,26 ,9 ,17 ,15 ,11 ,43 ,10 ,34% ,66% ,2 ,4 ,1 ,0 ,1 ,4 ,0 ,0 ,2 ,2 ,2 ,2 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,4 ,2 ,0 ,0 ,0 ,114 ,225 ,58 (51%) ,154 (68%) ,11/37 (30%) ,19/46 (41%) ,1/7 (14%) ,2/7 (29%) ,3/4 (75%) ,2/2 (100%) ,18 ,23 ,10 ,14 ,1 ,5 ,6 ,4 ,25 ,6 ,37% ,63% ,5 ,5 ,3 ,0 ,2 ,4 ,0 ,1 ,3 ,3 ,0 ,3 ,1 ,1 ,null ,null ,4 ,0 ,3 ,0 ,null ,null ,null ,null ,4 ,4 ,1 ,1 ,0 ,2 ,118 ,198 ,62 (53%) ,118 (60%) ,21/45 (47%) ,13/49 (27%) ,2/5 (40%) ,4/8 (50%) ,3/6 (50%) ,7/12 (58%) ,28 ,40 ,12 ,12 ,8 ,12 ,9 ,7 ,18 ,4 ,
LaLiga ,18/19 ,2 ,Leganés ,Real Sociedad ,2 ,2 ,66% ,34% ,18 ,7 ,5 ,6 ,9 ,1 ,4 ,0 ,5 ,0 ,3 ,3 ,12 ,9 ,1 ,2 ,null ,null ,2 ,2 ,1 ,1 ,1 ,0 ,0 ,1 ,14 ,5 ,4 ,2 ,4 ,2 ,579 ,304 ,473 (82%) ,201 (66%) ,60/105 (57%) ,26/76 (34%) ,14/39 (36%) ,1/2 (50%) ,7/14 (50%) ,8/9 (89%) ,168 ,139 ,55 ,67 ,29 ,33 ,10 ,16 ,9 ,14 ,4 ,42 ,68% ,32% ,5 ,4 ,1 ,4 ,3 ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,null ,null ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,4 ,4 ,1 ,0 ,2 ,1 ,321 ,154 ,265 (83%) ,102 (66%) ,30/55 (55%) ,14/37 (38%) ,5/16 (31%) ,0/1 (0%) ,2/4 (50%) ,3/4 (75%) ,24 ,28 ,11 ,16 ,6 ,7 ,4 ,8 ,0 ,13 ,65% ,35% ,13 ,3 ,4 ,2 ,6 ,1 ,3 ,0 ,4 ,0 ,3 ,2 ,1 ,2 ,null ,null ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,1 ,10 ,1 ,3 ,2 ,2 ,1 ,258 ,150 ,208 (81%) ,99 (66%) ,30/50 (60%) ,12/39 (31%) ,9/23 (39%) ,1/1 (100%) ,5/10 (50%) ,5/5 (100%) ,31 ,39 ,18 ,17 ,4 ,9 ,5 ,6 ,4 ,29 ,
LaLiga ,18/19 ,2 ,Deportivo Alavés ,Real Betis ,0 ,0 ,33% ,67% ,16 ,12 ,4 ,5 ,8 ,3 ,4 ,4 ,5 ,6 ,1 ,5 ,17 ,15 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,10 ,10 ,2 ,4 ,4 ,265 ,555 ,189 (71%) ,475 (86%) ,30/63 (48%) ,43/79 (54%) ,4/22 (18%) ,6/21 (29%) ,8/14 (57%) ,11/18 (61%) ,121 ,134 ,46 ,61 ,6 ,24 ,19 ,10 ,6 ,4 ,22 ,28 ,32% ,68% ,4 ,5 ,0 ,2 ,3 ,1 ,1 ,2 ,1 ,4 ,1 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,4 ,4 ,1 ,2 ,0 ,121 ,263 ,80 (66%) ,222 (84%) ,13/31 (42%) ,20/41 (49%) ,0/9 (0%) ,4/9 (44%) ,1/1 (100%) ,10/15 (67%) ,19 ,37 ,4 ,14 ,10 ,2 ,3 ,2 ,10 ,16 ,33% ,67% ,12 ,7 ,4 ,3 ,5 ,2 ,3 ,2 ,4 ,2 ,0 ,3 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,6 ,6 ,1 ,2 ,4 ,144 ,292 ,109 (76%) ,253 (87%) ,17/32 (53%) ,23/38 (61%) ,4/13 (31%) ,2/12 (17%) ,7/13 (54%) ,1/3 (33%) ,27 ,24 ,2 ,10 ,9 ,8 ,3 ,2 ,12 ,12 ,
LaLiga ,18/19 ,2 ,Atlético Madrid ,Rayo Vallecano ,1 ,0 ,46% ,54% ,9 ,13 ,2 ,3 ,5 ,8 ,2 ,2 ,8 ,5 ,4 ,1 ,7 ,8 ,1 ,1 ,null ,null ,1 ,2 ,0 ,2 ,null ,null ,null ,null ,5 ,9 ,4 ,4 ,3 ,1 ,433 ,496 ,339 (78%) ,413 (83%) ,29/63 (46%) ,40/65 (62%) ,6/21 (29%) ,6/23 (26%) ,9/19 (47%) ,15/28 (53%) ,150 ,152 ,61 ,46 ,13 ,4 ,31 ,21 ,14 ,16 ,18 ,24 ,55% ,45% ,4 ,5 ,1 ,0 ,1 ,3 ,2 ,2 ,5 ,3 ,3 ,1 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,2 ,4 ,2 ,1 ,0 ,1 ,243 ,199 ,195 (80%) ,161 (81%) ,20/34 (59%) ,17/27 (63%) ,5/12 (42%) ,2/8 (25%) ,4/10 (40%) ,10/16 (63%) ,33 ,26 ,8 ,2 ,14 ,13 ,8 ,10 ,6 ,16 ,38% ,62% ,5 ,8 ,1 ,3 ,4 ,5 ,0 ,0 ,3 ,2 ,1 ,0 ,1 ,0 ,null ,null ,1 ,2 ,0 ,2 ,null ,null ,null ,null ,3 ,5 ,2 ,3 ,3 ,0 ,190 ,297 ,144 (76%) ,252 (85%) ,9/29 (31%) ,23/38 (61%) ,1/9 (11%) ,4/15 (27%) ,5/9 (56%) ,5/12 (42%) ,28 ,20 ,5 ,2 ,17 ,8 ,6 ,6 ,12 ,8 ,
LaLiga ,18/19 ,2 ,Real Valladolid ,Barcelona ,0 ,1 ,35% ,65% ,7 ,10 ,4 ,5 ,3 ,4 ,0 ,1 ,6 ,10 ,2 ,1 ,13 ,11 ,1 ,1 ,null ,null ,1 ,2 ,1 ,2 ,null ,null ,null ,null ,4 ,6 ,3 ,4 ,4 ,4 ,322 ,594 ,243 (75%) ,504 (85%) ,23/64 (36%) ,36/54 (67%) ,5/20 (25%) ,1/16 (6%) ,4/9 (44%) ,12/18 (67%) ,126 ,150 ,45 ,43 ,9 ,12 ,23 ,9 ,14 ,6 ,21 ,10 ,25% ,75% ,2 ,7 ,2 ,2 ,0 ,4 ,0 ,1 ,2 ,9 ,1 ,0 ,0 ,0 ,null ,null ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,1 ,3 ,1 ,4 ,2 ,2 ,118 ,351 ,79 (67%) ,305 (87%) ,10/30 (33%) ,20/28 (71%) ,2/5 (40%) ,0/11 (0%) ,3/4 (75%) ,8/11 (73%) ,19 ,19 ,3 ,3 ,10 ,4 ,8 ,2 ,17 ,2 ,46% ,54% ,5 ,3 ,2 ,3 ,3 ,0 ,0 ,0 ,4 ,1 ,1 ,1 ,1 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,3 ,3 ,2 ,0 ,2 ,2 ,204 ,243 ,164 (80%) ,199 (82%) ,13/34 (38%) ,16/26 (62%) ,3/15 (20%) ,1/5 (20%) ,1/5 (20%) ,4/7 (57%) ,26 ,24 ,6 ,9 ,13 ,5 ,6 ,4 ,4 ,8 ,
LaLiga ,18/19 ,2 ,Espanyol ,Valencia ,2 ,0 ,48% ,52% ,19 ,16 ,9 ,4 ,5 ,2 ,5 ,10 ,6 ,10 ,2 ,1 ,16 ,12 ,1 ,1 ,null ,null ,1 ,1 ,0 ,1 ,1 ,0 ,4 ,0 ,12 ,7 ,7 ,9 ,3 ,7 ,432 ,473 ,357 (83%) ,383 (81%) ,35/53 (66%) ,30/62 (48%) ,6/20 (30%) ,5/19 (26%) ,11/18 (61%) ,5/11 (45%) ,129 ,131 ,52 ,47 ,14 ,6 ,17 ,20 ,13 ,12 ,33 ,21 ,51% ,49% ,6 ,7 ,3 ,2 ,2 ,1 ,1 ,4 ,5 ,2 ,1 ,1 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,4 ,3 ,2 ,4 ,2 ,3 ,238 ,234 ,190 (80%) ,190 (81%) ,19/31 (61%) ,14/32 (44%) ,4/14 (29%) ,1/6 (17%) ,3/4 (75%) ,3/4 (75%) ,24 ,25 ,11 ,4 ,6 ,10 ,10 ,8 ,10 ,17 ,44% ,56% ,13 ,9 ,6 ,2 ,3 ,1 ,4 ,6 ,1 ,8 ,1 ,0 ,1 ,0 ,null ,null ,1 ,1 ,0 ,1 ,0 ,0 ,3 ,0 ,8 ,4 ,5 ,5 ,1 ,4 ,194 ,239 ,167 (86%) ,193 (81%) ,16/22 (73%) ,16/30 (53%) ,2/6 (33%) ,4/13 (31%) ,8/14 (57%) ,2/7 (29%) ,28 ,22 ,3 ,2 ,11 ,10 ,3 ,4 ,23 ,4 ,
LaLiga ,18/19 ,2 ,Girona ,Real Madrid ,1 ,4 ,33% ,67% ,10 ,20 ,5 ,8 ,3 ,7 ,2 ,5 ,4 ,7 ,2 ,1 ,13 ,11 ,2 ,3 ,null ,null ,0 ,8 ,0 ,4 ,null ,null ,0 ,2 ,5 ,14 ,5 ,6 ,4 ,4 ,359 ,714 ,277 (77%) ,643 (90%) ,25/60 (42%) ,48/62 (77%) ,4/17 (24%) ,3/20 (15%) ,6/10 (60%) ,11/21 (52%) ,120 ,113 ,41 ,47 ,13 ,12 ,13 ,12 ,16 ,9 ,23 ,19 ,31% ,69% ,5 ,10 ,2 ,2 ,1 ,5 ,2 ,3 ,3 ,2 ,1 ,1 ,1 ,0 ,null ,null ,0 ,5 ,0 ,4 ,null ,null ,0 ,0 ,3 ,7 ,2 ,3 ,1 ,1 ,165 ,361 ,125 (76%) ,326 (90%) ,15/35 (43%) ,28/36 (78%) ,2/9 (22%) ,3/15 (20%) ,5/8 (63%) ,6/8 (75%) ,20 ,28 ,8 ,9 ,4 ,4 ,4 ,4 ,13 ,8 ,36% ,64% ,5 ,10 ,3 ,6 ,2 ,2 ,0 ,2 ,1 ,5 ,1 ,0 ,1 ,3 ,null ,null ,0 ,3 ,0 ,0 ,null ,null ,0 ,2 ,2 ,7 ,3 ,3 ,3 ,3 ,194 ,353 ,152 (78%) ,317 (90%) ,10/25 (40%) ,20/26 (77%) ,2/8 (25%) ,0/5 (0%) ,1/2 (50%) ,5/13 (38%) ,21 ,19 ,5 ,3 ,9 ,8 ,12 ,5 ,10 ,11 ,
LaLiga ,18/19 ,2 ,Sevilla ,Villarreal ,0 ,0 ,52% ,48% ,19 ,15 ,2 ,6 ,9 ,3 ,8 ,6 ,4 ,5 ,0 ,2 ,13 ,14 ,3 ,2 ,null ,null ,3 ,1 ,3 ,1 ,1 ,0 ,2 ,0 ,12 ,5 ,7 ,10 ,6 ,2 ,453 ,428 ,384 (85%) ,358 (84%) ,43/61 (70%) ,31/63 (49%) ,9/31 (29%) ,3/13 (23%) ,7/13 (54%) ,8/11 (73%) ,128 ,105 ,45 ,53 ,11 ,14 ,13 ,21 ,7 ,11 ,15 ,38 ,50% ,50% ,8 ,7 ,1 ,4 ,3 ,0 ,4 ,3 ,4 ,3 ,0 ,1 ,1 ,1 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,2 ,3 ,5 ,4 ,1 ,209 ,215 ,175 (84%) ,176 (82%) ,19/30 (63%) ,13/28 (46%) ,7/21 (33%) ,1/7 (14%) ,5/7 (71%) ,3/4 (75%) ,21 ,25 ,6 ,4 ,3 ,12 ,4 ,5 ,6 ,22 ,53% ,47% ,11 ,8 ,1 ,2 ,6 ,3 ,4 ,3 ,0 ,2 ,0 ,1 ,2 ,1 ,null ,null ,3 ,1 ,3 ,1 ,1 ,0 ,2 ,0 ,7 ,3 ,4 ,5 ,2 ,1 ,244 ,213 ,209 (86%) ,182 (85%) ,24/31 (77%) ,18/35 (51%) ,2/10 (20%) ,2/6 (33%) ,2/6 (33%) ,5/7 (71%) ,24 ,28 ,5 ,10 ,10 ,9 ,3 ,6 ,9 ,16 ,
LaLiga ,18/19 ,2 ,Levante ,Celta Vigo ,1 ,2 ,54% ,46% ,15 ,21 ,6 ,9 ,5 ,8 ,4 ,4 ,7 ,7 ,1 ,4 ,14 ,8 ,2 ,3 ,null ,null ,4 ,5 ,3 ,4 ,0 ,2 ,0 ,4 ,7 ,12 ,8 ,9 ,6 ,5 ,426 ,371 ,343 (81%) ,301 (81%) ,32/52 (62%) ,29/61 (48%) ,7/37 (19%) ,3/12 (25%) ,7/14 (50%) ,9/16 (56%) ,151 ,122 ,43 ,67 ,9 ,23 ,20 ,23 ,4 ,11 ,10 ,34 ,53% ,47% ,8 ,9 ,2 ,5 ,4 ,3 ,2 ,1 ,3 ,5 ,0 ,2 ,0 ,0 ,null ,null ,2 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,4 ,4 ,4 ,5 ,2 ,2 ,198 ,178 ,155 (78%) ,142 (80%) ,16/26 (62%) ,17/34 (50%) ,2/12 (17%) ,3/9 (33%) ,5/9 (56%) ,1/3 (33%) ,18 ,32 ,4 ,13 ,7 ,12 ,1 ,5 ,5 ,16 ,56% ,44% ,7 ,12 ,4 ,4 ,1 ,5 ,2 ,3 ,4 ,2 ,1 ,2 ,2 ,3 ,null ,null ,2 ,3 ,1 ,3 ,0 ,2 ,0 ,4 ,3 ,8 ,4 ,4 ,4 ,3 ,228 ,193 ,188 (82%) ,159 (82%) ,16/26 (62%) ,12/27 (44%) ,5/25 (20%) ,0/3 (0%) ,2/5 (40%) ,8/13 (62%) ,25 ,35 ,5 ,10 ,13 ,11 ,3 ,6 ,5 ,18 ,
LaLiga ,18/19 ,2 ,Athletic Bilbao ,Huesca ,2 ,2 ,59% ,41% ,14 ,9 ,4 ,4 ,6 ,4 ,4 ,1 ,3 ,2 ,2 ,1 ,15 ,16 ,2 ,2 ,null ,null ,null ,null ,null ,null ,2 ,0 ,null ,null ,7 ,2 ,7 ,7 ,2 ,2 ,510 ,339 ,423 (83%) ,250 (74%) ,19/43 (44%) ,21/61 (34%) ,4/14 (29%) ,5/18 (28%) ,8/15 (53%) ,8/19 (42%) ,130 ,139 ,66 ,52 ,25 ,17 ,19 ,12 ,16 ,12 ,17 ,17 ,62% ,38% ,8 ,1 ,2 ,0 ,4 ,1 ,2 ,0 ,2 ,0 ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,4 ,0 ,4 ,1 ,0 ,2 ,290 ,170 ,247 (85%) ,121 (71%) ,12/20 (60%) ,8/32 (25%) ,2/9 (22%) ,1/6 (17%) ,4/8 (50%) ,5/10 (50%) ,36 ,24 ,15 ,3 ,11 ,7 ,8 ,8 ,9 ,11 ,55% ,45% ,6 ,8 ,2 ,4 ,2 ,3 ,2 ,1 ,1 ,2 ,1 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,3 ,2 ,3 ,6 ,2 ,0 ,220 ,169 ,176 (80%) ,129 (76%) ,7/23 (30%) ,13/29 (45%) ,2/5 (40%) ,4/12 (33%) ,4/7 (57%) ,3/9 (33%) ,30 ,28 ,10 ,14 ,8 ,5 ,8 ,4 ,8 ,6 ,
LaLiga ,18/19 ,3 ,Getafe ,Real Valladolid ,0 ,0 ,53% ,47% ,12 ,7 ,3 ,4 ,4 ,2 ,5 ,1 ,6 ,7 ,1 ,1 ,22 ,14 ,2 ,1 ,null ,null ,1 ,1 ,1 ,1 ,1 ,0 ,null ,null ,7 ,3 ,5 ,4 ,4 ,3 ,362 ,323 ,261 (72%) ,210 (65%) ,37/74 (50%) ,17/75 (23%) ,6/30 (20%) ,3/16 (19%) ,9/22 (41%) ,3/5 (59%) ,185 ,171 ,66 ,61 ,28 ,13 ,15 ,25 ,14 ,12 ,25 ,24 ,52% ,48% ,3 ,2 ,2 ,2 ,0 ,0 ,1 ,0 ,3 ,4 ,1 ,1 ,1 ,1 ,null ,null ,1 ,1 ,1 ,1 ,0 ,0 ,null ,null ,2 ,2 ,1 ,0 ,2 ,2 ,155 ,146 ,111 (72%) ,95 (65%) ,17/33 (52%) ,8/37 (22%) ,2/12 (17%) ,1/8 (13%) ,4/10 (40%) ,0/0 (0%) ,30 ,29 ,11 ,3 ,7 ,13 ,4 ,6 ,13 ,9 ,54% ,46% ,9 ,5 ,1 ,2 ,4 ,2 ,4 ,1 ,3 ,3 ,0 ,0 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,1 ,0 ,null ,null ,5 ,1 ,4 ,4 ,2 ,1 ,207 ,177 ,150 (72%) ,115 (65%) ,20/41 (49%) ,9/38 (24%) ,4/18 (22%) ,2/8 (25%) ,5/12 (42%) ,3/5 (60%) ,36 ,32 ,17 ,10 ,8 ,12 ,10 ,6 ,12 ,15 ,
LaLiga ,18/19 ,3 ,Eibar ,Real Sociedad ,2 ,1 ,58% ,42% ,8 ,7 ,2 ,2 ,4 ,3 ,2 ,2 ,4 ,2 ,4 ,3 ,17 ,15 ,3 ,2 ,null ,null ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,4 ,3 ,4 ,4 ,1 ,0 ,435 ,317 ,285 (66%) ,179 (56%) ,45/109 (41%) ,24/84 (29%) ,7/23 (30%) ,1/6 (17%) ,2/12 (17%) ,12/16 (75%) ,215 ,179 ,66 ,81 ,43 ,35 ,11 ,19 ,6 ,17 ,16 ,31 ,62% ,38% ,4 ,5 ,1 ,1 ,1 ,3 ,2 ,1 ,3 ,2 ,3 ,1 ,2 ,0 ,null ,null ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,2 ,2 ,2 ,3 ,0 ,0 ,231 ,139 ,157 (68%) ,83 (60%) ,31/58 (53%) ,12/31 (39%) ,3/11 (27%) ,1/5 (20%) ,2/8 (25%) ,7/9 (78%) ,29 ,45 ,15 ,20 ,7 ,10 ,5 ,11 ,5 ,17 ,54% ,46% ,4 ,2 ,1 ,1 ,3 ,0 ,0 ,1 ,1 ,0 ,1 ,2 ,1 ,2 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,2 ,1 ,2 ,1 ,1 ,0 ,204 ,178 ,128 (63%) ,96 (54%) ,14/51 (27%) ,12/53 (23%) ,4/12 (33%) ,0/1 (0%) ,0/4 (0%) ,5/7 (71%) ,37 ,36 ,28 ,15 ,4 ,9 ,1 ,6 ,11 ,14 ,
LaLiga ,18/19 ,3 ,Villarreal ,Girona ,0 ,1 ,65% ,35% ,13 ,14 ,3 ,6 ,6 ,5 ,4 ,3 ,7 ,2 ,1 ,1 ,16 ,11 ,3 ,2 ,null ,null ,1 ,1 ,1 ,0 ,1 ,0 ,null ,null ,10 ,6 ,3 ,8 ,5 ,3 ,546 ,284 ,468 (86%) ,209 (74%) ,25/45 (56%) ,35/73 (48%) ,4/23 (17%) ,3/15 (20%) ,5/11 (45%) ,7/14 (50%) ,129 ,122 ,47 ,50 ,14 ,14 ,19 ,13 ,11 ,15 ,9 ,27 ,64% ,36% ,10 ,8 ,2 ,3 ,5 ,2 ,3 ,3 ,5 ,1 ,1 ,0 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,null ,null ,8 ,4 ,2 ,4 ,3 ,2 ,302 ,165 ,266 (88%) ,124 (75%) ,11/23 (48%) ,16/34 (47%) ,2/13 (15%) ,2/9 (22%) ,3/6 (50%) ,4/7 (57%) ,21 ,26 ,5 ,8 ,8 ,7 ,8 ,3 ,5 ,16 ,67% ,33% ,3 ,6 ,1 ,3 ,1 ,3 ,1 ,0 ,2 ,1 ,0 ,1 ,3 ,1 ,null ,null ,0 ,1 ,0 ,0 ,1 ,0 ,null ,null ,2 ,2 ,1 ,4 ,2 ,1 ,244 ,119 ,202 (83%) ,85 (71%) ,14/22 (64%) ,19/39 (49%) ,2/10 (20%) ,1/6 (17%) ,2/5 (40%) ,3/7 (43%) ,26 ,24 ,9 ,6 ,11 ,6 ,3 ,12 ,4 ,11 ,
LaLiga ,18/19 ,3 ,Celta Vigo ,Atlético Madrid ,2 ,0 ,49% ,51% ,10 ,10 ,4 ,0 ,5 ,4 ,1 ,6 ,2 ,8 ,3 ,1 ,12 ,14 ,4 ,5 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,7 ,5 ,3 ,5 ,0 ,2 ,448 ,432 ,376 (84%) ,351 (81%) ,29/55 (53%) ,32/62 (52%) ,2/8 (25%) ,8/31 (26%) ,13/21 (62%) ,3/8 (38%) ,118 ,133 ,53 ,49 ,20 ,17 ,8 ,17 ,10 ,5 ,33 ,12 ,48% ,52% ,3 ,8 ,0 ,0 ,2 ,3 ,1 ,5 ,1 ,6 ,1 ,1 ,1 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,2 ,3 ,1 ,5 ,0 ,0 ,229 ,237 ,191 (83%) ,198 (84%) ,16/29 (55%) ,15/29 (52%) ,0/3 (0%) ,1/9 (11%) ,7/9 (78%) ,2/5 (40%) ,27 ,21 ,9 ,8 ,5 ,5 ,3 ,2 ,12 ,6 ,50% ,50% ,7 ,2 ,4 ,0 ,3 ,1 ,0 ,1 ,1 ,2 ,2 ,0 ,3 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,5 ,2 ,2 ,0 ,0 ,2 ,219 ,195 ,185 (84%) ,153 (78%) ,13/26 (50%) ,17/33 (52%) ,2/5 (40%) ,7/22 (32%) ,6/12 (50%) ,1/3 (33%) ,26 ,28 ,11 ,9 ,3 ,12 ,7 ,3 ,21 ,6 ,
LaLiga ,18/19 ,3 ,Rayo Vallecano ,Athletic Bilbao ,null ,null ,  null statistic for game 4  with id 7895340 at round 3
