League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Counter attack shots Home ,ALL Shots extra Counter attack shots Away ,ALL Shots extra Counter attack goals Home ,ALL Shots extra Counter attack goals Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Counter attack shots Home ,1ST Shots extra Counter attack shots Away ,1ST Shots extra Counter attack goals Home ,1ST Shots extra Counter attack goals Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Counter attack shots Home ,2ND Shots extra Counter attack shots Away ,2ND Shots extra Counter attack goals Home ,2ND Shots extra Counter attack goals Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
LaLiga ,20/21 ,1 ,Real Madrid ,Getafe ,null ,null ,  null statistic for game 10  with id 9301650 at round 1
LaLiga ,20/21 ,1 ,Barcelona ,Elche CF ,null ,null ,  null statistic for game 11  with id 9301659 at round 1
LaLiga ,20/21 ,2 ,Villarreal ,Eibar ,2 ,1 ,57% ,43% ,14 ,12 ,8 ,4 ,6 ,6 ,0 ,2 ,4 ,3 ,9 ,5 ,5 ,12 ,1 ,1 ,null ,null ,6 ,2 ,5 ,1 ,null ,null ,1 ,1 ,null ,null ,null ,null ,12 ,7 ,2 ,5 ,3 ,5 ,434 ,305 ,339 (78%) ,216 (71%) ,36/72 (50%) ,36/77 (47%) ,9/15 (60%) ,4/23 (17%) ,11/18 (61%) ,11/19 (58%) ,144 ,145 ,57 ,52 ,22 ,17 ,12 ,19 ,10 ,11 ,21 ,12 ,57% ,43% ,3 ,3 ,1 ,3 ,2 ,0 ,0 ,0 ,2 ,2 ,7 ,3 ,1 ,1 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,2 ,2 ,1 ,1 ,3 ,1 ,210 ,148 ,166 (79%) ,103 (70%) ,17/34 (50%) ,19/37 (51%) ,2/7 (29%) ,2/15 (13%) ,6/7 (86%) ,5/10 (50%) ,71 ,75 ,26 ,27 ,8 ,10 ,8 ,9 ,6 ,6 ,12 ,10 ,58% ,42% ,11 ,9 ,7 ,1 ,4 ,6 ,0 ,2 ,2 ,1 ,2 ,2 ,0 ,0 ,null ,null ,5 ,1 ,4 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,10 ,5 ,1 ,4 ,0 ,4 ,224 ,157 ,173 (77%) ,113 (72%) ,19/38 (50%) ,17/40 (43%) ,7/8 (88%) ,2/8 (25%) ,5/11 (45%) ,6/9 (67%) ,73 ,70 ,31 ,25 ,14 ,7 ,4 ,10 ,4 ,5 ,9 ,2 ,
LaLiga ,20/21 ,2 ,Getafe ,Osasuna ,1 ,0 ,55% ,45% ,6 ,10 ,1 ,3 ,3 ,6 ,2 ,1 ,4 ,1 ,2 ,3 ,19 ,13 ,4 ,2 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,2 ,7 ,3 ,1 ,418 ,346 ,272 (65%) ,194 (56%) ,30/94 (32%) ,32/104 (31%) ,5/28 (18%) ,1/13 (8%) ,7/9 (78%) ,5/6 (83%) ,218 ,201 ,58 ,74 ,33 ,42 ,7 ,11 ,10 ,8 ,11 ,22 ,59% ,41% ,2 ,6 ,0 ,2 ,1 ,3 ,1 ,1 ,1 ,0 ,1 ,3 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,1 ,1 ,5 ,2 ,0 ,226 ,157 ,157 (69%) ,84 (54%) ,19/47 (40%) ,11/48 (23%) ,3/15 (20%) ,0/7 (0%) ,0/2 (0%) ,5/6 (83%) ,102 ,97 ,20 ,40 ,14 ,21 ,2 ,5 ,6 ,6 ,7 ,10 ,50% ,50% ,4 ,4 ,1 ,1 ,2 ,3 ,1 ,0 ,3 ,1 ,1 ,0 ,3 ,2 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,2 ,1 ,2 ,1 ,1 ,192 ,189 ,115 (60%) ,110 (58%) ,11/47 (23%) ,21/56 (38%) ,2/13 (15%) ,1/6 (17%) ,7/7 (100%) ,0/0 (0%) ,116 ,104 ,38 ,34 ,19 ,21 ,5 ,6 ,4 ,2 ,4 ,12 ,
LaLiga ,20/21 ,2 ,Celta Vigo ,Valencia ,2 ,1 ,51% ,49% ,23 ,9 ,6 ,3 ,10 ,4 ,7 ,2 ,6 ,6 ,2 ,0 ,12 ,13 ,3 ,1 ,null ,null ,2 ,0 ,1 ,0 ,2 ,0 ,3 ,0 ,null ,null ,null ,null ,14 ,5 ,9 ,4 ,2 ,4 ,430 ,401 ,351 (82%) ,326 (81%) ,20/51 (39%) ,40/71 (56%) ,6/17 (35%) ,4/27 (15%) ,11/15 (73%) ,7/14 (50%) ,117 ,130 ,42 ,50 ,9 ,17 ,10 ,15 ,13 ,14 ,22 ,14 ,46% ,54% ,8 ,3 ,4 ,0 ,2 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,1 ,0 ,null ,null ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,3 ,1 ,5 ,2 ,0 ,3 ,196 ,224 ,159 (81%) ,188 (84%) ,11/29 (38%) ,20/37 (54%) ,3/9 (33%) ,0/8 (0%) ,6/7 (86%) ,4/7 (57%) ,55 ,59 ,19 ,25 ,1 ,6 ,5 ,6 ,5 ,3 ,9 ,4 ,55% ,45% ,15 ,6 ,2 ,3 ,8 ,2 ,5 ,1 ,4 ,6 ,2 ,0 ,2 ,1 ,null ,null ,1 ,0 ,1 ,0 ,2 ,0 ,2 ,0 ,null ,null ,null ,null ,11 ,4 ,4 ,2 ,2 ,1 ,234 ,177 ,192 (82%) ,138 (78%) ,9/22 (41%) ,20/34 (59%) ,3/8 (38%) ,4/19 (21%) ,5/8 (63%) ,3/7 (43%) ,62 ,71 ,23 ,25 ,8 ,11 ,5 ,9 ,8 ,11 ,13 ,10 ,
LaLiga ,20/21 ,2 ,Athletic Bilbao ,Barcelona ,null ,null ,  null statistic for game 3  with id 8966271 at round 2
LaLiga ,20/21 ,2 ,Levante ,Atlético Madrid ,null ,null ,  null statistic for game 4  with id 8966330 at round 2
LaLiga ,20/21 ,2 ,Sevilla ,Elche CF ,null ,null ,  null statistic for game 5  with id 8966262 at round 2
LaLiga ,20/21 ,2 ,Huesca ,Cádiz ,0 ,2 ,70% ,30% ,5 ,6 ,1 ,4 ,3 ,2 ,1 ,0 ,2 ,1 ,4 ,0 ,18 ,23 ,3 ,3 ,null ,null ,0 ,2 ,null ,null ,null ,null ,0 ,3 ,null ,null ,null ,null ,3 ,3 ,2 ,3 ,2 ,0 ,582 ,235 ,499 (86%) ,146 (62%) ,24/53 (45%) ,21/74 (28%) ,6/22 (27%) ,2/14 (14%) ,11/14 (79%) ,9/18 (50%) ,145 ,143 ,71 ,57 ,18 ,14 ,19 ,18 ,4 ,15 ,11 ,12 ,68% ,32% ,2 ,1 ,0 ,1 ,2 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,0 ,0 ,null ,null ,null ,null ,2 ,1 ,0 ,0 ,0 ,0 ,293 ,136 ,256 (87%) ,89 (65%) ,10/25 (40%) ,11/40 (28%) ,4/12 (33%) ,0/8 (0%) ,5/6 (83%) ,4/12 (33%) ,67 ,76 ,38 ,29 ,12 ,7 ,12 ,10 ,3 ,4 ,7 ,6 ,74% ,26% ,3 ,5 ,1 ,3 ,1 ,2 ,1 ,0 ,0 ,1 ,3 ,0 ,2 ,2 ,null ,null ,0 ,1 ,null ,null ,null ,null ,0 ,3 ,null ,null ,null ,null ,1 ,2 ,2 ,3 ,2 ,0 ,289 ,99 ,243 (84%) ,57 (58%) ,14/28 (50%) ,10/34 (29%) ,2/10 (20%) ,2/6 (33%) ,6/8 (75%) ,5/6 (83%) ,78 ,67 ,33 ,28 ,6 ,7 ,7 ,8 ,1 ,11 ,4 ,6 ,
LaLiga ,20/21 ,2 ,Granada ,Deportivo Alavés ,2 ,1 ,56% ,44% ,10 ,5 ,3 ,3 ,5 ,0 ,2 ,2 ,4 ,4 ,5 ,0 ,9 ,12 ,0 ,3 ,null ,null ,5 ,1 ,3 ,1 ,1 ,2 ,2 ,0 ,null ,null ,null ,null ,8 ,2 ,2 ,3 ,2 ,1 ,369 ,289 ,280 (76%) ,197 (68%) ,25/63 (40%) ,31/73 (42%) ,6/23 (26%) ,4/19 (21%) ,9/14 (64%) ,4/14 (29%) ,150 ,151 ,58 ,49 ,22 ,20 ,17 ,18 ,6 ,8 ,18 ,16 ,58% ,42% ,4 ,2 ,1 ,1 ,3 ,0 ,0 ,1 ,2 ,2 ,2 ,0 ,0 ,2 ,null ,null ,3 ,0 ,2 ,0 ,1 ,1 ,2 ,0 ,null ,null ,null ,null ,3 ,1 ,1 ,1 ,0 ,0 ,168 ,122 ,127 (76%) ,78 (64%) ,10/27 (37%) ,12/33 (36%) ,1/13 (8%) ,1/10 (10%) ,3/4 (75%) ,2/4 (50%) ,73 ,76 ,23 ,25 ,10 ,12 ,4 ,8 ,1 ,3 ,12 ,5 ,54% ,46% ,6 ,3 ,2 ,2 ,2 ,0 ,2 ,1 ,2 ,2 ,3 ,0 ,0 ,1 ,null ,null ,2 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,5 ,1 ,1 ,2 ,2 ,1 ,201 ,167 ,153 (76%) ,119 (71%) ,15/36 (42%) ,19/40 (48%) ,5/10 (50%) ,3/9 (33%) ,6/10 (60%) ,2/10 (20%) ,77 ,75 ,35 ,24 ,12 ,8 ,13 ,10 ,5 ,5 ,6 ,11 ,
LaLiga ,20/21 ,2 ,Real Betis ,Real Valladolid ,2 ,0 ,56% ,44% ,16 ,9 ,6 ,2 ,6 ,3 ,4 ,4 ,5 ,3 ,1 ,4 ,18 ,10 ,3 ,0 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,3 ,0 ,null ,null ,null ,null ,10 ,6 ,6 ,3 ,2 ,4 ,511 ,390 ,413 (81%) ,295 (76%) ,25/58 (43%) ,32/74 (43%) ,6/17 (35%) ,5/19 (26%) ,14/18 (78%) ,10/13 (77%) ,146 ,147 ,60 ,51 ,20 ,12 ,17 ,13 ,13 ,11 ,16 ,10 ,59% ,41% ,8 ,3 ,3 ,0 ,2 ,1 ,3 ,2 ,2 ,0 ,1 ,2 ,1 ,0 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,4 ,3 ,4 ,0 ,0 ,1 ,274 ,189 ,228 (83%) ,141 (75%) ,15/26 (58%) ,16/37 (43%) ,4/12 (33%) ,1/3 (33%) ,7/11 (64%) ,3/4 (75%) ,69 ,64 ,24 ,16 ,10 ,2 ,4 ,5 ,9 ,6 ,2 ,7 ,52% ,48% ,8 ,6 ,3 ,2 ,4 ,2 ,1 ,2 ,3 ,3 ,0 ,2 ,2 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,2 ,0 ,null ,null ,null ,null ,6 ,3 ,2 ,3 ,2 ,3 ,237 ,201 ,185 (78%) ,154 (77%) ,10/32 (31%) ,16/37 (43%) ,2/5 (40%) ,4/16 (25%) ,7/7 (100%) ,7/9 (78%) ,77 ,83 ,36 ,35 ,10 ,10 ,13 ,8 ,4 ,5 ,14 ,3 ,
LaLiga ,20/21 ,2 ,Real Sociedad ,Real Madrid ,0 ,0 ,32% ,68% ,6 ,16 ,1 ,4 ,4 ,5 ,1 ,7 ,1 ,11 ,2 ,3 ,17 ,12 ,2 ,2 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,5 ,8 ,1 ,8 ,4 ,1 ,330 ,693 ,251 (76%) ,614 (89%) ,17/48 (35%) ,42/64 (66%) ,1/9 (11%) ,2/20 (10%) ,7/12 (58%) ,15/25 (60%) ,115 ,131 ,43 ,62 ,10 ,16 ,17 ,15 ,13 ,10 ,27 ,8 ,30% ,70% ,3 ,7 ,1 ,1 ,2 ,3 ,0 ,3 ,1 ,6 ,0 ,1 ,2 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,3 ,5 ,0 ,2 ,1 ,1 ,147 ,328 ,110 (75%) ,288 (88%) ,8/21 (38%) ,23/37 (62%) ,1/4 (25%) ,2/11 (18%) ,3/6 (50%) ,8/15 (53%) ,49 ,65 ,23 ,36 ,6 ,10 ,10 ,6 ,9 ,6 ,15 ,3 ,33% ,67% ,3 ,9 ,0 ,3 ,2 ,2 ,1 ,4 ,0 ,5 ,2 ,2 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,2 ,3 ,1 ,6 ,3 ,0 ,183 ,365 ,141 (77%) ,326 (89%) ,9/27 (33%) ,19/27 (70%) ,0/5 (0%) ,0/9 (0%) ,4/6 (67%) ,7/10 (70%) ,66 ,66 ,20 ,26 ,4 ,6 ,7 ,9 ,4 ,4 ,12 ,5 ,
LaLiga ,20/21 ,2 ,Athletic Bilbao ,Barcelona ,2 ,3 ,42% ,58% ,8 ,13 ,3 ,9 ,4 ,4 ,1 ,0 ,3 ,4 ,0 ,4 ,10 ,6 ,2 ,1 ,null ,null ,0 ,3 ,0 ,1 ,0 ,2 ,3 ,1 ,2 ,1 ,1 ,0 ,6 ,9 ,2 ,4 ,6 ,2 ,466 ,643 ,396 (85%) ,574 (89%) ,37/56 (66%) ,27/41 (66%) ,2/16 (13%) ,2/10 (20%) ,6/16 (38%) ,11/15 (73%) ,119 ,110 ,29 ,51 ,6 ,10 ,11 ,21 ,10 ,20 ,17 ,10 ,39% ,61% ,4 ,8 ,2 ,7 ,1 ,1 ,1 ,0 ,0 ,4 ,0 ,3 ,1 ,0 ,null ,null ,0 ,2 ,0 ,0 ,0 ,0 ,3 ,1 ,2 ,1 ,1 ,0 ,4 ,6 ,0 ,2 ,5 ,1 ,209 ,321 ,169 (81%) ,289 (90%) ,16/27 (59%) ,13/20 (65%) ,0/3 (0%) ,1/9 (11%) ,3/9 (33%) ,8/10 (80%) ,59 ,60 ,15 ,25 ,3 ,3 ,6 ,9 ,5 ,10 ,13 ,3 ,45% ,55% ,4 ,5 ,1 ,2 ,3 ,3 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,1 ,null ,null ,0 ,1 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,3 ,2 ,2 ,1 ,1 ,257 ,322 ,227 (88%) ,285 (89%) ,21/29 (72%) ,14/21 (67%) ,2/13 (15%) ,1/1 (100%) ,3/7 (43%) ,3/5 (60%) ,60 ,50 ,14 ,26 ,3 ,7 ,5 ,12 ,5 ,10 ,4 ,7 ,
LaLiga ,20/21 ,2 ,Levante ,Atlético Madrid ,null ,null ,  null statistic for game 11  with id 9301660 at round 2
LaLiga ,20/21 ,2 ,Sevilla ,Elche CF ,null ,null ,  null statistic for game 12  with id 9301661 at round 2
LaLiga ,20/21 ,3 ,Deportivo Alavés ,Getafe ,0 ,0 ,47% ,53% ,9 ,11 ,0 ,4 ,8 ,6 ,1 ,1 ,1 ,5 ,2 ,3 ,13 ,13 ,2 ,2 ,null ,null ,3 ,1 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,8 ,4 ,3 ,4 ,0 ,320 ,352 ,174 (54%) ,230 (65%) ,42/95 (44%) ,30/96 (31%) ,6/12 (50%) ,9/23 (39%) ,1/8 (13%) ,9/18 (50%) ,197 ,189 ,66 ,60 ,36 ,22 ,18 ,18 ,12 ,9 ,16 ,24 ,48% ,52% ,6 ,5 ,0 ,3 ,5 ,2 ,1 ,0 ,0 ,3 ,1 ,2 ,0 ,0 ,null ,null ,2 ,1 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,4 ,4 ,1 ,3 ,0 ,180 ,185 ,102 (57%) ,122 (66%) ,23/50 (46%) ,17/50 (34%) ,1/2 (50%) ,2/12 (17%) ,1/4 (25%) ,3/9 (33%) ,102 ,100 ,35 ,26 ,23 ,11 ,9 ,8 ,7 ,3 ,7 ,10 ,45% ,55% ,3 ,6 ,0 ,1 ,3 ,4 ,0 ,1 ,1 ,2 ,1 ,1 ,2 ,2 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,4 ,0 ,2 ,1 ,0 ,140 ,167 ,72 (51%) ,108 (65%) ,19/45 (42%) ,13/46 (28%) ,5/10 (50%) ,7/11 (64%) ,0/4 (0%) ,6/9 (67%) ,95 ,89 ,31 ,34 ,13 ,11 ,9 ,10 ,5 ,6 ,9 ,14 ,
LaLiga ,20/21 ,3 ,Valencia ,Huesca ,1 ,1 ,47% ,53% ,5 ,17 ,2 ,4 ,2 ,9 ,1 ,4 ,4 ,4 ,2 ,3 ,14 ,20 ,0 ,1 ,null ,null ,0 ,1 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,3 ,10 ,2 ,7 ,3 ,1 ,368 ,397 ,283 (77%) ,330 (83%) ,39/69 (57%) ,38/68 (56%) ,2/20 (10%) ,9/29 (31%) ,18/24 (75%) ,9/11 (82%) ,137 ,117 ,62 ,63 ,16 ,20 ,8 ,20 ,8 ,18 ,29 ,18 ,46% ,54% ,1 ,5 ,1 ,0 ,0 ,4 ,0 ,1 ,1 ,1 ,1 ,3 ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,2 ,1 ,3 ,0 ,0 ,171 ,197 ,129 (75%) ,164 (83%) ,15/34 (44%) ,18/29 (62%) ,0/8 (0%) ,4/13 (31%) ,7/11 (64%) ,8/8 (100%) ,68 ,57 ,24 ,38 ,4 ,13 ,2 ,11 ,2 ,7 ,13 ,8 ,49% ,51% ,4 ,12 ,1 ,4 ,2 ,5 ,1 ,3 ,3 ,3 ,1 ,0 ,0 ,1 ,null ,null ,0 ,1 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,3 ,8 ,1 ,4 ,3 ,1 ,197 ,200 ,154 (78%) ,166 (83%) ,24/35 (69%) ,20/39 (51%) ,2/12 (17%) ,5/16 (31%) ,11/13 (85%) ,1/3 (33%) ,69 ,60 ,38 ,25 ,12 ,7 ,6 ,9 ,6 ,11 ,16 ,10 ,
LaLiga ,20/21 ,3 ,Elche CF ,Real Sociedad ,0 ,3 ,40% ,60% ,5 ,27 ,2 ,7 ,2 ,7 ,1 ,13 ,2 ,11 ,1 ,2 ,11 ,12 ,3 ,1 ,null ,null ,2 ,3 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,20 ,3 ,7 ,4 ,2 ,338 ,492 ,260 (77%) ,423 (86%) ,25/57 (44%) ,26/46 (57%) ,3/12 (25%) ,8/36 (22%) ,8/19 (42%) ,8/12 (67%) ,118 ,136 ,47 ,55 ,12 ,21 ,15 ,15 ,10 ,10 ,46 ,11 ,38% ,62% ,3 ,14 ,1 ,1 ,2 ,4 ,0 ,9 ,0 ,5 ,1 ,1 ,1 ,1 ,null ,null ,1 ,0 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,10 ,2 ,4 ,1 ,1 ,164 ,257 ,124 (76%) ,225 (88%) ,11/27 (41%) ,13/19 (68%) ,1/4 (25%) ,3/21 (14%) ,4/9 (44%) ,4/7 (57%) ,59 ,71 ,29 ,31 ,8 ,12 ,10 ,9 ,5 ,6 ,26 ,4 ,42% ,58% ,2 ,13 ,1 ,6 ,0 ,3 ,1 ,4 ,2 ,6 ,0 ,1 ,2 ,0 ,null ,null ,1 ,3 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,10 ,1 ,3 ,3 ,1 ,174 ,235 ,136 (78%) ,198 (84%) ,14/30 (47%) ,13/27 (48%) ,2/8 (25%) ,5/15 (33%) ,4/10 (40%) ,4/5 (80%) ,59 ,65 ,18 ,24 ,4 ,9 ,5 ,6 ,5 ,4 ,20 ,7 ,
LaLiga ,20/21 ,3 ,Real Betis ,Real Madrid ,2 ,3 ,45% ,55% ,15 ,11 ,5 ,4 ,5 ,7 ,5 ,0 ,8 ,3 ,1 ,8 ,9 ,10 ,5 ,2 ,1 ,0 ,2 ,7 ,1 ,5 ,0 ,1 ,null ,null ,null ,null ,null ,null ,9 ,10 ,6 ,1 ,2 ,3 ,455 ,539 ,373 (82%) ,466 (86%) ,26/51 (51%) ,34/60 (57%) ,3/13 (23%) ,4/16 (25%) ,6/11 (55%) ,11/17 (65%) ,120 ,122 ,44 ,45 ,12 ,12 ,16 ,14 ,14 ,10 ,12 ,10 ,50% ,50% ,9 ,5 ,4 ,2 ,3 ,3 ,2 ,0 ,6 ,2 ,0 ,2 ,2 ,1 ,0 ,0 ,2 ,2 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,6 ,5 ,3 ,0 ,1 ,2 ,266 ,264 ,230 (86%) ,231 (88%) ,14/25 (56%) ,17/30 (57%) ,3/10 (30%) ,2/8 (25%) ,2/3 (67%) ,5/8 (63%) ,58 ,55 ,24 ,19 ,6 ,5 ,9 ,6 ,10 ,6 ,4 ,8 ,40% ,60% ,6 ,6 ,1 ,2 ,2 ,4 ,3 ,0 ,2 ,1 ,1 ,6 ,3 ,1 ,1 ,0 ,0 ,5 ,0 ,4 ,0 ,1 ,null ,null ,null ,null ,null ,null ,3 ,5 ,3 ,1 ,1 ,1 ,189 ,275 ,143 (76%) ,235 (85%) ,12/26 (46%) ,17/30 (57%) ,0/3 (0%) ,2/8 (25%) ,4/8 (50%) ,6/9 (67%) ,62 ,67 ,20 ,26 ,6 ,7 ,7 ,8 ,4 ,4 ,8 ,2 ,
