League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
LaLiga ,15/16 ,29 ,Rayo Vallecano ,Eibar ,1 ,1 ,59% ,41% ,12 ,7 ,3 ,1 ,6 ,5 ,3 ,1 ,8 ,0 ,5 ,3 ,0 ,0 ,5 ,3 ,0 ,1 ,null ,null ,null ,null ,6 ,5 ,6 ,2 ,0 ,2 ,402 ,290 ,278 (69%) ,157 (54%) ,66 ,58 ,29 ,27 ,60% ,40% ,5 ,3 ,2 ,1 ,2 ,2 ,1 ,0 ,5 ,0 ,3 ,1 ,3 ,0 ,0 ,0 ,null ,null ,null ,null ,3 ,2 ,2 ,1 ,0 ,1 ,209 ,139 ,159 (76%) ,89 (64%) ,27 ,30 ,7 ,13 ,57% ,43% ,7 ,4 ,1 ,0 ,4 ,3 ,2 ,1 ,3 ,0 ,2 ,2 ,2 ,3 ,0 ,1 ,null ,null ,null ,null ,3 ,3 ,4 ,1 ,0 ,1 ,193 ,151 ,119 (62%) ,68 (45%) ,39 ,28 ,22 ,14 ,
LaLiga ,15/16 ,29 ,Levante ,Valencia ,1 ,0 ,45% ,55% ,13 ,6 ,6 ,1 ,7 ,3 ,0 ,2 ,8 ,0 ,2 ,4 ,0 ,0 ,2 ,4 ,null ,null ,1 ,0 ,null ,null ,12 ,5 ,1 ,1 ,1 ,5 ,356 ,440 ,241 (68%) ,331 (75%) ,63 ,63 ,29 ,10 ,44% ,56% ,11 ,4 ,4 ,1 ,7 ,3 ,0 ,0 ,4 ,0 ,1 ,0 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,10 ,3 ,1 ,1 ,1 ,4 ,189 ,247 ,128 (68%) ,184 (74%) ,36 ,27 ,18 ,5 ,46% ,54% ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,2 ,4 ,0 ,1 ,4 ,2 ,3 ,null ,null ,0 ,0 ,null ,null ,2 ,2 ,0 ,0 ,0 ,1 ,167 ,193 ,113 (68%) ,147 (76%) ,27 ,36 ,11 ,5 ,
LaLiga ,15/16 ,29 ,Sevilla ,Villarreal ,4 ,2 ,55% ,45% ,14 ,13 ,4 ,6 ,9 ,3 ,1 ,4 ,5 ,8 ,6 ,5 ,0 ,0 ,3 ,1 ,1 ,0 ,0 ,1 ,2 ,0 ,13 ,7 ,2 ,6 ,3 ,1 ,435 ,349 ,362 (83%) ,293 (84%) ,43 ,40 ,16 ,10 ,61% ,39% ,6 ,4 ,1 ,2 ,4 ,0 ,1 ,2 ,3 ,1 ,4 ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,2 ,0 ,2 ,0 ,0 ,267 ,172 ,234 (88%) ,144 (84%) ,22 ,17 ,8 ,4 ,48% ,52% ,8 ,9 ,3 ,4 ,5 ,3 ,0 ,2 ,2 ,7 ,2 ,2 ,2 ,0 ,1 ,0 ,0 ,1 ,2 ,0 ,7 ,5 ,2 ,4 ,3 ,1 ,168 ,177 ,128 (76%) ,149 (84%) ,21 ,23 ,8 ,6 ,
LaLiga ,15/16 ,29 ,Athletic Bilbao ,Real Betis ,3 ,1 ,48% ,52% ,18 ,3 ,9 ,1 ,5 ,2 ,4 ,0 ,5 ,6 ,1 ,0 ,0 ,0 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,13 ,3 ,5 ,0 ,0 ,6 ,506 ,530 ,373 (74%) ,402 (76%) ,79 ,54 ,27 ,13 ,53% ,47% ,12 ,1 ,5 ,0 ,4 ,1 ,3 ,0 ,1 ,3 ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,8 ,1 ,4 ,0 ,0 ,3 ,267 ,230 ,184 (69%) ,147 (64%) ,46 ,28 ,19 ,9 ,44% ,56% ,6 ,2 ,4 ,1 ,1 ,1 ,1 ,0 ,4 ,3 ,1 ,0 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,5 ,2 ,1 ,0 ,0 ,3 ,239 ,300 ,189 (79%) ,255 (85%) ,33 ,26 ,8 ,4 ,
LaLiga ,15/16 ,29 ,Las Palmas ,Real Madrid ,1 ,2 ,51% ,49% ,15 ,12 ,6 ,4 ,6 ,5 ,3 ,3 ,6 ,5 ,1 ,2 ,0 ,0 ,4 ,5 ,0 ,1 ,null ,null ,null ,null ,12 ,8 ,3 ,4 ,2 ,5 ,534 ,504 ,441 (83%) ,432 (86%) ,47 ,49 ,15 ,12 ,49% ,51% ,4 ,9 ,1 ,3 ,2 ,3 ,1 ,3 ,1 ,4 ,1 ,1 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,3 ,6 ,1 ,3 ,2 ,1 ,278 ,283 ,223 (80%) ,243 (86%) ,23 ,27 ,8 ,7 ,54% ,46% ,11 ,3 ,5 ,1 ,4 ,2 ,2 ,0 ,5 ,1 ,0 ,1 ,3 ,4 ,0 ,1 ,null ,null ,null ,null ,9 ,2 ,2 ,1 ,0 ,4 ,256 ,221 ,218 (85%) ,189 (86%) ,24 ,22 ,7 ,5 ,
LaLiga ,15/16 ,29 ,Granada ,Espanyol ,1 ,1 ,41% ,59% ,8 ,10 ,1 ,2 ,3 ,5 ,4 ,3 ,2 ,8 ,5 ,1 ,0 ,0 ,7 ,3 ,1 ,0 ,null ,null ,null ,null ,5 ,8 ,3 ,3 ,2 ,0 ,294 ,400 ,210 (71%) ,308 (77%) ,65 ,63 ,13 ,19 ,50% ,50% ,5 ,2 ,1 ,1 ,3 ,1 ,1 ,0 ,1 ,2 ,1 ,0 ,3 ,0 ,1 ,0 ,null ,null ,null ,null ,3 ,2 ,2 ,0 ,1 ,0 ,191 ,184 ,145 (76%) ,128 (70%) ,30 ,34 ,7 ,9 ,31% ,69% ,3 ,8 ,0 ,1 ,0 ,4 ,3 ,3 ,1 ,6 ,4 ,1 ,4 ,3 ,0 ,0 ,null ,null ,null ,null ,2 ,6 ,1 ,3 ,1 ,0 ,103 ,216 ,65 (63%) ,180 (83%) ,35 ,29 ,6 ,10 ,
LaLiga ,15/16 ,30 ,Getafe ,Eibar ,1 ,1 ,42% ,58% ,8 ,20 ,4 ,6 ,4 ,9 ,0 ,5 ,3 ,3 ,2 ,1 ,0 ,0 ,2 ,2 ,null ,null ,1 ,1 ,null ,null ,6 ,14 ,2 ,6 ,5 ,3 ,325 ,424 ,194 (60%) ,309 (73%) ,65 ,66 ,14 ,20 ,38% ,62% ,3 ,10 ,2 ,3 ,1 ,5 ,0 ,2 ,0 ,1 ,1 ,1 ,1 ,1 ,null ,null ,0 ,0 ,null ,null ,3 ,7 ,0 ,3 ,3 ,1 ,155 ,245 ,84 (54%) ,184 (75%) ,39 ,33 ,9 ,11 ,47% ,53% ,5 ,10 ,2 ,3 ,3 ,4 ,0 ,3 ,3 ,2 ,1 ,0 ,1 ,1 ,null ,null ,1 ,1 ,null ,null ,3 ,7 ,2 ,3 ,2 ,2 ,170 ,179 ,110 (65%) ,125 (70%) ,26 ,33 ,5 ,9 ,
LaLiga ,15/16 ,30 ,Sporting Gijón ,Atlético Madrid ,2 ,1 ,61% ,39% ,12 ,4 ,3 ,1 ,5 ,2 ,4 ,1 ,7 ,2 ,0 ,2 ,0 ,0 ,5 ,2 ,null ,null ,2 ,0 ,1 ,0 ,8 ,2 ,4 ,2 ,0 ,1 ,570 ,362 ,448 (79%) ,261 (72%) ,63 ,69 ,19 ,25 ,57% ,43% ,1 ,3 ,0 ,1 ,1 ,2 ,0 ,0 ,3 ,1 ,0 ,1 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,2 ,0 ,0 ,285 ,217 ,217 (76%) ,157 (72%) ,24 ,30 ,11 ,11 ,66% ,34% ,11 ,1 ,3 ,0 ,4 ,0 ,4 ,1 ,4 ,1 ,0 ,1 ,4 ,2 ,null ,null ,2 ,0 ,1 ,0 ,7 ,1 ,4 ,0 ,0 ,1 ,285 ,145 ,231 (81%) ,104 (72%) ,39 ,39 ,8 ,14 ,
LaLiga ,15/16 ,30 ,Granada ,Rayo Vallecano ,2 ,2 ,31% ,69% ,11 ,22 ,2 ,6 ,6 ,11 ,3 ,5 ,6 ,12 ,1 ,6 ,0 ,0 ,3 ,5 ,1 ,0 ,null ,null ,null ,null ,7 ,14 ,4 ,8 ,4 ,0 ,246 ,506 ,163 (66%) ,438 (87%) ,53 ,51 ,15 ,15 ,32% ,68% ,6 ,9 ,1 ,3 ,3 ,3 ,2 ,3 ,3 ,5 ,1 ,3 ,1 ,2 ,0 ,0 ,null ,null ,null ,null ,5 ,4 ,1 ,5 ,2 ,0 ,133 ,268 ,88 (66%) ,233 (87%) ,28 ,30 ,8 ,12 ,30% ,70% ,5 ,13 ,1 ,3 ,3 ,8 ,1 ,2 ,3 ,7 ,0 ,3 ,2 ,3 ,1 ,0 ,null ,null ,null ,null ,2 ,10 ,3 ,3 ,2 ,0 ,113 ,238 ,75 (66%) ,205 (86%) ,25 ,21 ,7 ,3 ,
LaLiga ,15/16 ,30 ,Real Sociedad ,Las Palmas ,0 ,1 ,62% ,38% ,13 ,12 ,3 ,7 ,6 ,2 ,4 ,3 ,11 ,5 ,2 ,0 ,0 ,0 ,4 ,5 ,null ,null ,null ,null ,null ,null ,7 ,9 ,6 ,3 ,6 ,3 ,515 ,336 ,427 (83%) ,249 (74%) ,60 ,47 ,19 ,9 ,58% ,42% ,4 ,9 ,2 ,6 ,2 ,1 ,0 ,2 ,1 ,3 ,0 ,0 ,2 ,2 ,null ,null ,null ,null ,null ,null ,2 ,8 ,2 ,1 ,5 ,2 ,249 ,183 ,208 (84%) ,146 (80%) ,20 ,22 ,7 ,4 ,65% ,35% ,9 ,3 ,1 ,1 ,4 ,1 ,4 ,1 ,10 ,2 ,2 ,0 ,2 ,3 ,null ,null ,null ,null ,null ,null ,5 ,1 ,4 ,2 ,1 ,1 ,266 ,153 ,219 (82%) ,103 (67%) ,40 ,25 ,12 ,5 ,
LaLiga ,15/16 ,30 ,Deportivo La Coruña ,Levante ,2 ,1 ,52% ,48% ,15 ,7 ,6 ,1 ,7 ,6 ,2 ,0 ,2 ,1 ,0 ,2 ,0 ,0 ,2 ,3 ,null ,null ,1 ,0 ,null ,null ,12 ,2 ,4 ,5 ,0 ,5 ,435 ,401 ,334 (77%) ,290 (72%) ,35 ,41 ,9 ,17 ,54% ,46% ,6 ,4 ,2 ,0 ,3 ,4 ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,5 ,1 ,1 ,3 ,0 ,1 ,228 ,193 ,174 (76%) ,144 (75%) ,14 ,18 ,4 ,8 ,51% ,49% ,9 ,3 ,4 ,1 ,4 ,2 ,1 ,0 ,1 ,1 ,0 ,1 ,2 ,2 ,null ,null ,1 ,0 ,null ,null ,7 ,1 ,3 ,2 ,0 ,4 ,207 ,208 ,160 (77%) ,146 (70%) ,21 ,23 ,5 ,9 ,
LaLiga ,15/16 ,30 ,Real Betis ,Málaga ,0 ,1 ,55% ,45% ,16 ,14 ,5 ,5 ,5 ,3 ,6 ,6 ,5 ,7 ,3 ,2 ,0 ,0 ,3 ,2 ,null ,null ,null ,null ,0 ,1 ,11 ,9 ,5 ,5 ,4 ,5 ,443 ,376 ,338 (76%) ,263 (70%) ,67 ,65 ,22 ,21 ,50% ,50% ,6 ,8 ,1 ,4 ,2 ,2 ,3 ,2 ,1 ,4 ,1 ,0 ,1 ,2 ,null ,null ,null ,null ,0 ,1 ,5 ,5 ,1 ,3 ,4 ,1 ,188 ,190 ,130 (69%) ,134 (71%) ,37 ,34 ,12 ,10 ,59% ,41% ,10 ,6 ,4 ,1 ,3 ,1 ,3 ,4 ,4 ,3 ,2 ,2 ,2 ,0 ,null ,null ,null ,null ,0 ,0 ,6 ,4 ,4 ,2 ,0 ,4 ,255 ,186 ,208 (82%) ,129 (69%) ,30 ,31 ,10 ,11 ,
LaLiga ,15/16 ,30 ,Espanyol ,Athletic Bilbao ,2 ,1 ,40% ,60% ,17 ,14 ,7 ,4 ,7 ,5 ,3 ,5 ,6 ,2 ,6 ,3 ,0 ,0 ,3 ,3 ,null ,null ,1 ,0 ,3 ,0 ,10 ,8 ,7 ,6 ,3 ,5 ,350 ,506 ,244 (70%) ,389 (77%) ,65 ,46 ,16 ,22 ,47% ,53% ,9 ,8 ,2 ,4 ,4 ,3 ,3 ,1 ,5 ,0 ,4 ,2 ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,2 ,4 ,7 ,4 ,3 ,2 ,219 ,244 ,152 (69%) ,176 (72%) ,26 ,29 ,9 ,15 ,33% ,67% ,8 ,6 ,5 ,0 ,3 ,2 ,0 ,4 ,1 ,2 ,2 ,1 ,3 ,3 ,null ,null ,1 ,0 ,3 ,0 ,8 ,4 ,0 ,2 ,0 ,3 ,131 ,262 ,92 (70%) ,213 (81%) ,39 ,17 ,7 ,7 ,
LaLiga ,15/16 ,30 ,Villarreal ,Barcelona ,2 ,2 ,32% ,68% ,14 ,15 ,6 ,6 ,5 ,6 ,3 ,3 ,4 ,4 ,2 ,4 ,0 ,0 ,8 ,4 ,null ,null ,0 ,1 ,null ,null ,9 ,7 ,6 ,8 ,4 ,5 ,320 ,667 ,248 (78%) ,592 (89%) ,41 ,47 ,6 ,9 ,37% ,63% ,3 ,7 ,2 ,3 ,0 ,2 ,1 ,2 ,0 ,0 ,1 ,1 ,5 ,2 ,null ,null ,0 ,1 ,null ,null ,2 ,2 ,1 ,5 ,1 ,2 ,199 ,335 ,163 (82%) ,301 (90%) ,19 ,17 ,2 ,3 ,26% ,74% ,11 ,8 ,4 ,3 ,5 ,4 ,2 ,1 ,4 ,4 ,1 ,3 ,3 ,2 ,null ,null ,0 ,0 ,null ,null ,7 ,5 ,5 ,3 ,3 ,3 ,121 ,332 ,85 (70%) ,291 (88%) ,22 ,30 ,4 ,6 ,
LaLiga ,15/16 ,30 ,Valencia ,Celta Vigo ,0 ,2 ,48% ,52% ,14 ,13 ,4 ,6 ,9 ,7 ,1 ,0 ,4 ,5 ,1 ,2 ,0 ,0 ,1 ,0 ,null ,null ,1 ,2 ,0 ,2 ,8 ,10 ,6 ,3 ,4 ,3 ,416 ,452 ,316 (76%) ,334 (74%) ,66 ,82 ,18 ,25 ,40% ,60% ,7 ,5 ,2 ,2 ,5 ,3 ,0 ,0 ,1 ,4 ,1 ,1 ,0 ,0 ,null ,null ,1 ,0 ,0 ,0 ,4 ,3 ,3 ,2 ,2 ,1 ,188 ,276 ,137 (73%) ,212 (77%) ,39 ,32 ,10 ,15 ,56% ,44% ,7 ,8 ,2 ,4 ,4 ,4 ,1 ,0 ,3 ,1 ,0 ,1 ,1 ,0 ,null ,null ,0 ,2 ,0 ,2 ,4 ,7 ,3 ,1 ,2 ,2 ,228 ,176 ,179 (79%) ,122 (69%) ,27 ,50 ,8 ,10 ,
LaLiga ,15/16 ,30 ,Real Madrid ,Sevilla ,4 ,0 ,63% ,37% ,26 ,8 ,12 ,4 ,7 ,3 ,7 ,1 ,8 ,8 ,6 ,3 ,0 ,0 ,2 ,2 ,null ,null ,2 ,1 ,1 ,0 ,13 ,8 ,13 ,0 ,4 ,8 ,585 ,329 ,521 (89%) ,263 (80%) ,53 ,35 ,10 ,5 ,63% ,37% ,14 ,4 ,9 ,2 ,2 ,1 ,3 ,1 ,5 ,6 ,4 ,2 ,1 ,0 ,null ,null ,1 ,1 ,1 ,0 ,6 ,4 ,8 ,0 ,2 ,8 ,287 ,156 ,262 (91%) ,122 (78%) ,24 ,22 ,4 ,4 ,62% ,38% ,12 ,4 ,3 ,2 ,5 ,2 ,4 ,0 ,3 ,2 ,2 ,1 ,1 ,2 ,null ,null ,1 ,0 ,0 ,0 ,7 ,4 ,5 ,0 ,2 ,0 ,298 ,173 ,259 (87%) ,141 (82%) ,29 ,13 ,6 ,1 ,
LaLiga ,15/16 ,31 ,Rayo Vallecano ,Getafe ,2 ,0 ,53% ,47% ,16 ,15 ,7 ,3 ,5 ,6 ,4 ,6 ,9 ,6 ,4 ,2 ,0 ,0 ,4 ,5 ,1 ,0 ,null ,null ,1 ,0 ,10 ,8 ,6 ,7 ,3 ,5 ,333 ,298 ,248 (74%) ,203 (68%) ,58 ,57 ,13 ,20 ,63% ,37% ,9 ,4 ,4 ,2 ,3 ,2 ,2 ,0 ,5 ,2 ,2 ,1 ,1 ,3 ,1 ,0 ,null ,null ,0 ,0 ,6 ,4 ,3 ,0 ,2 ,3 ,182 ,112 ,143 (79%) ,67 (60%) ,26 ,23 ,7 ,7 ,45% ,55% ,7 ,11 ,3 ,1 ,2 ,4 ,2 ,6 ,4 ,4 ,2 ,1 ,3 ,2 ,0 ,0 ,null ,null ,1 ,0 ,4 ,4 ,3 ,7 ,1 ,2 ,151 ,186 ,105 (70%) ,136 (73%) ,32 ,34 ,6 ,13 ,
LaLiga ,15/16 ,31 ,Atlético Madrid ,Real Betis ,5 ,1 ,49% ,51% ,18 ,8 ,11 ,5 ,5 ,2 ,2 ,1 ,5 ,5 ,1 ,0 ,0 ,0 ,1 ,3 ,null ,null ,2 ,1 ,1 ,0 ,15 ,5 ,3 ,3 ,4 ,6 ,431 ,443 ,332 (77%) ,351 (79%) ,73 ,48 ,18 ,12 ,48% ,52% ,8 ,3 ,4 ,1 ,3 ,1 ,1 ,1 ,2 ,1 ,1 ,0 ,1 ,0 ,null ,null ,1 ,0 ,0 ,0 ,7 ,0 ,1 ,3 ,1 ,2 ,219 ,242 ,166 (76%) ,187 (77%) ,39 ,29 ,10 ,6 ,50% ,50% ,10 ,5 ,7 ,4 ,2 ,1 ,1 ,0 ,3 ,4 ,0 ,0 ,0 ,3 ,null ,null ,1 ,1 ,1 ,0 ,8 ,5 ,2 ,0 ,3 ,4 ,212 ,201 ,166 (78%) ,164 (82%) ,34 ,19 ,8 ,6 ,
LaLiga ,15/16 ,31 ,Las Palmas ,Valencia ,2 ,1 ,62% ,38% ,13 ,7 ,6 ,4 ,5 ,1 ,2 ,2 ,8 ,2 ,3 ,7 ,0 ,0 ,2 ,4 ,null ,null ,null ,null ,null ,null ,10 ,2 ,4 ,5 ,3 ,5 ,550 ,327 ,458 (83%) ,235 (72%) ,61 ,58 ,10 ,14 ,64% ,36% ,5 ,1 ,1 ,1 ,3 ,0 ,1 ,0 ,6 ,1 ,1 ,4 ,2 ,3 ,null ,null ,null ,null ,null ,null ,1 ,1 ,4 ,0 ,0 ,1 ,283 ,158 ,241 (85%) ,110 (70%) ,32 ,25 ,4 ,6 ,61% ,39% ,8 ,6 ,5 ,3 ,2 ,1 ,1 ,2 ,2 ,1 ,2 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,9 ,1 ,0 ,5 ,3 ,4 ,267 ,169 ,217 (81%) ,125 (74%) ,29 ,33 ,6 ,8 ,
LaLiga ,15/16 ,31 ,Barcelona ,Real Madrid ,1 ,2 ,68% ,32% ,14 ,15 ,3 ,6 ,7 ,5 ,4 ,4 ,4 ,3 ,3 ,3 ,0 ,0 ,3 ,4 ,0 ,1 ,0 ,1 ,0 ,3 ,9 ,11 ,5 ,4 ,4 ,2 ,685 ,317 ,617 (90%) ,254 (80%) ,42 ,54 ,6 ,7 ,68% ,32% ,6 ,5 ,1 ,1 ,4 ,3 ,1 ,1 ,0 ,1 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,4 ,3 ,1 ,1 ,1 ,347 ,157 ,315 (91%) ,124 (79%) ,17 ,31 ,2 ,4 ,68% ,32% ,8 ,10 ,2 ,5 ,3 ,2 ,3 ,3 ,4 ,2 ,1 ,1 ,1 ,2 ,0 ,1 ,0 ,1 ,0 ,3 ,6 ,7 ,2 ,3 ,3 ,1 ,338 ,160 ,302 (89%) ,130 (81%) ,25 ,23 ,4 ,3 ,
LaLiga ,15/16 ,31 ,Celta Vigo ,Deportivo La Coruña ,1 ,1 ,61% ,39% ,9 ,7 ,2 ,3 ,5 ,3 ,2 ,1 ,11 ,0 ,4 ,0 ,0 ,0 ,4 ,4 ,0 ,1 ,1 ,0 ,null ,null ,4 ,2 ,5 ,5 ,2 ,1 ,510 ,338 ,403 (79%) ,227 (67%) ,42 ,62 ,10 ,16 ,55% ,45% ,3 ,5 ,2 ,2 ,1 ,2 ,0 ,1 ,5 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,1 ,0 ,null ,null ,1 ,2 ,2 ,3 ,1 ,1 ,228 ,189 ,177 (78%) ,138 (73%) ,19 ,35 ,4 ,9 ,66% ,34% ,6 ,2 ,0 ,1 ,4 ,1 ,2 ,0 ,6 ,0 ,3 ,0 ,2 ,4 ,0 ,1 ,0 ,0 ,null ,null ,3 ,0 ,3 ,2 ,1 ,0 ,282 ,149 ,226 (80%) ,89 (60%) ,23 ,27 ,6 ,7 ,
LaLiga ,15/16 ,31 ,Athletic Bilbao ,Granada ,1 ,1 ,53% ,47% ,8 ,9 ,1 ,2 ,5 ,4 ,2 ,3 ,13 ,1 ,6 ,3 ,0 ,0 ,2 ,5 ,null ,null ,3 ,0 ,null ,null ,7 ,7 ,1 ,2 ,1 ,0 ,411 ,375 ,331 (81%) ,280 (75%) ,54 ,67 ,20 ,12 ,55% ,45% ,5 ,3 ,1 ,0 ,3 ,2 ,1 ,1 ,4 ,0 ,2 ,2 ,1 ,3 ,null ,null ,2 ,0 ,null ,null ,5 ,3 ,0 ,0 ,0 ,0 ,225 ,191 ,184 (82%) ,137 (72%) ,31 ,35 ,14 ,4 ,51% ,49% ,3 ,6 ,0 ,2 ,2 ,2 ,1 ,2 ,9 ,1 ,4 ,1 ,1 ,2 ,null ,null ,1 ,0 ,null ,null ,2 ,4 ,1 ,2 ,1 ,0 ,186 ,184 ,147 (79%) ,143 (78%) ,23 ,32 ,6 ,8 ,
LaLiga ,15/16 ,31 ,Málaga ,Espanyol ,1 ,1 ,63% ,37% ,11 ,5 ,5 ,1 ,4 ,4 ,2 ,0 ,5 ,1 ,2 ,7 ,0 ,0 ,2 ,3 ,null ,null ,null ,null ,null ,null ,7 ,4 ,4 ,1 ,0 ,4 ,521 ,297 ,406 (78%) ,193 (65%) ,52 ,52 ,16 ,20 ,65% ,35% ,4 ,3 ,1 ,1 ,3 ,2 ,0 ,0 ,2 ,1 ,2 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,3 ,2 ,1 ,1 ,0 ,0 ,258 ,136 ,205 (79%) ,85 (63%) ,28 ,22 ,8 ,7 ,62% ,38% ,7 ,2 ,4 ,0 ,1 ,2 ,2 ,0 ,3 ,0 ,0 ,6 ,1 ,3 ,null ,null ,null ,null ,null ,null ,4 ,2 ,3 ,0 ,0 ,4 ,263 ,161 ,201 (76%) ,108 (67%) ,24 ,30 ,8 ,13 ,
LaLiga ,15/16 ,31 ,Eibar ,Villarreal ,1 ,2 ,51% ,49% ,10 ,8 ,3 ,4 ,2 ,3 ,5 ,1 ,4 ,3 ,1 ,5 ,0 ,0 ,3 ,3 ,null ,null ,null ,null ,null ,null ,8 ,7 ,2 ,1 ,2 ,2 ,444 ,441 ,317 (71%) ,310 (70%) ,59 ,69 ,14 ,18 ,46% ,54% ,6 ,3 ,2 ,2 ,1 ,1 ,3 ,0 ,2 ,2 ,0 ,4 ,1 ,1 ,null ,null ,null ,null ,null ,null ,5 ,3 ,1 ,0 ,1 ,1 ,208 ,245 ,140 (67%) ,179 (73%) ,18 ,30 ,6 ,5 ,57% ,43% ,4 ,5 ,1 ,2 ,1 ,2 ,2 ,1 ,2 ,1 ,1 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,3 ,4 ,1 ,1 ,1 ,1 ,236 ,196 ,177 (75%) ,131 (67%) ,41 ,39 ,8 ,13 ,
