League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
LaLiga ,16/17 ,2 ,Real Betis ,Deportivo La Coruña ,0 ,0 ,56% ,44% ,15 ,12 ,5 ,1 ,6 ,9 ,4 ,2 ,13 ,2 ,6 ,1 ,20 ,15 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,7 ,5 ,5 ,1 ,5 ,463 ,355 ,370 (80%) ,267 (75%) ,58 ,49 ,14 ,8 ,55% ,45% ,7 ,3 ,2 ,0 ,2 ,2 ,3 ,1 ,6 ,1 ,4 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,1 ,2 ,2 ,0 ,2 ,211 ,174 ,170 (81%) ,130 (75%) ,27 ,26 ,8 ,4 ,58% ,42% ,8 ,9 ,3 ,1 ,4 ,7 ,1 ,1 ,7 ,1 ,2 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,6 ,3 ,3 ,1 ,3 ,252 ,181 ,200 (79%) ,137 (76%) ,31 ,23 ,6 ,4 ,
LaLiga ,16/17 ,2 ,Espanyol ,Málaga ,2 ,2 ,50% ,50% ,7 ,9 ,2 ,3 ,4 ,4 ,1 ,2 ,3 ,4 ,4 ,5 ,20 ,17 ,2 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,3 ,6 ,1 ,0 ,342 ,333 ,252 (74%) ,243 (73%) ,68 ,61 ,17 ,20 ,54% ,46% ,1 ,3 ,1 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,1 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,3 ,0 ,0 ,202 ,166 ,158 (78%) ,127 (77%) ,31 ,29 ,8 ,11 ,45% ,55% ,6 ,6 ,1 ,3 ,4 ,1 ,1 ,2 ,2 ,3 ,3 ,2 ,2 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,3 ,3 ,3 ,1 ,0 ,140 ,167 ,94 (67%) ,116 (69%) ,37 ,32 ,9 ,9 ,
LaLiga ,16/17 ,2 ,Eibar ,Valencia ,1 ,0 ,39% ,61% ,14 ,14 ,6 ,3 ,4 ,8 ,4 ,3 ,6 ,10 ,2 ,3 ,13 ,11 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,8 ,9 ,6 ,3 ,5 ,267 ,416 ,181 (68%) ,319 (77%) ,51 ,59 ,12 ,16 ,46% ,54% ,5 ,7 ,2 ,1 ,2 ,5 ,1 ,1 ,3 ,7 ,1 ,3 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,5 ,2 ,2 ,1 ,2 ,162 ,190 ,117 (72%) ,143 (75%) ,27 ,24 ,8 ,9 ,31% ,69% ,9 ,7 ,4 ,2 ,2 ,3 ,3 ,2 ,3 ,3 ,1 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,3 ,7 ,4 ,2 ,3 ,105 ,226 ,64 (61%) ,176 (78%) ,24 ,35 ,4 ,7 ,
LaLiga ,16/17 ,2 ,Osasuna ,Real Sociedad ,0 ,2 ,45% ,55% ,9 ,5 ,3 ,4 ,5 ,1 ,1 ,0 ,10 ,1 ,4 ,3 ,14 ,14 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,2 ,3 ,4 ,3 ,3 ,325 ,417 ,221 (68%) ,299 (72%) ,62 ,58 ,27 ,25 ,40% ,60% ,2 ,2 ,0 ,1 ,2 ,1 ,0 ,0 ,4 ,0 ,2 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,2 ,0 ,0 ,0 ,0 ,150 ,224 ,102 (68%) ,162 (72%) ,28 ,36 ,15 ,16 ,49% ,51% ,7 ,3 ,3 ,3 ,3 ,0 ,1 ,0 ,6 ,1 ,2 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,0 ,3 ,4 ,3 ,3 ,175 ,193 ,119 (68%) ,137 (71%) ,34 ,22 ,12 ,9 ,
LaLiga ,16/17 ,2 ,Real Madrid ,Celta Vigo ,2 ,1 ,53% ,47% ,24 ,8 ,10 ,3 ,11 ,3 ,3 ,2 ,7 ,2 ,4 ,3 ,8 ,11 ,0 ,2 ,null ,null ,null ,null ,null ,null ,3 ,0 ,1 ,0 ,11 ,3 ,13 ,5 ,2 ,8 ,462 ,408 ,403 (87%) ,324 (79%) ,67 ,44 ,17 ,7 ,51% ,49% ,8 ,5 ,3 ,2 ,5 ,1 ,0 ,2 ,1 ,0 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,2 ,2 ,6 ,3 ,2 ,3 ,253 ,235 ,219 (87%) ,190 (81%) ,35 ,23 ,10 ,3 ,55% ,45% ,16 ,3 ,7 ,1 ,6 ,2 ,3 ,0 ,6 ,2 ,2 ,2 ,0 ,2 ,null ,null ,null ,null ,null ,null ,2 ,0 ,1 ,0 ,9 ,1 ,7 ,2 ,0 ,5 ,209 ,173 ,184 (88%) ,134 (77%) ,32 ,21 ,7 ,4 ,
LaLiga ,16/17 ,2 ,Leganés ,Atlético Madrid ,0 ,0 ,36% ,64% ,6 ,10 ,1 ,3 ,2 ,4 ,3 ,3 ,1 ,8 ,1 ,7 ,19 ,5 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,8 ,4 ,2 ,3 ,1 ,338 ,574 ,207 (61%) ,433 (75%) ,50 ,83 ,21 ,26 ,37% ,63% ,1 ,5 ,0 ,1 ,0 ,3 ,1 ,1 ,0 ,5 ,0 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,5 ,1 ,0 ,1 ,0 ,173 ,284 ,106 (61%) ,206 (73%) ,26 ,44 ,15 ,16 ,35% ,65% ,5 ,5 ,1 ,2 ,2 ,1 ,2 ,2 ,1 ,3 ,1 ,4 ,3 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,3 ,3 ,2 ,2 ,1 ,165 ,290 ,101 (61%) ,227 (78%) ,24 ,39 ,6 ,10 ,
LaLiga ,16/17 ,2 ,Deportivo Alavés ,Sporting Gijón ,0 ,0 ,50% ,50% ,13 ,7 ,2 ,1 ,7 ,5 ,4 ,1 ,4 ,6 ,3 ,1 ,10 ,12 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,2 ,7 ,5 ,1 ,2 ,471 ,457 ,390 (83%) ,359 (79%) ,59 ,44 ,18 ,14 ,57% ,43% ,7 ,3 ,1 ,1 ,5 ,2 ,1 ,0 ,1 ,4 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,1 ,5 ,2 ,1 ,1 ,268 ,198 ,232 (87%) ,154 (78%) ,30 ,26 ,4 ,5 ,44% ,56% ,6 ,4 ,1 ,0 ,2 ,3 ,3 ,1 ,3 ,2 ,3 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,1 ,2 ,3 ,0 ,1 ,203 ,259 ,158 (78%) ,205 (79%) ,29 ,18 ,14 ,9 ,
LaLiga ,16/17 ,2 ,Las Palmas ,Granada ,5 ,1 ,53% ,47% ,15 ,13 ,10 ,2 ,4 ,5 ,1 ,6 ,6 ,4 ,3 ,1 ,8 ,16 ,5 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,0 ,14 ,5 ,1 ,8 ,1 ,4 ,441 ,377 ,361 (82%) ,303 (80%) ,53 ,39 ,14 ,8 ,52% ,48% ,4 ,7 ,3 ,1 ,1 ,3 ,0 ,3 ,1 ,3 ,3 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,4 ,2 ,0 ,5 ,0 ,2 ,217 ,197 ,180 (83%) ,164 (83%) ,24 ,18 ,5 ,5 ,55% ,45% ,11 ,6 ,7 ,1 ,3 ,2 ,1 ,3 ,5 ,1 ,0 ,0 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,0 ,10 ,3 ,1 ,3 ,1 ,2 ,224 ,180 ,181 (81%) ,139 (77%) ,29 ,21 ,9 ,3 ,
LaLiga ,16/17 ,2 ,Athletic Bilbao ,Barcelona ,0 ,1 ,37% ,63% ,9 ,12 ,4 ,3 ,4 ,8 ,1 ,1 ,4 ,4 ,1 ,6 ,20 ,13 ,5 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,3 ,12 ,6 ,0 ,1 ,4 ,341 ,600 ,261 (77%) ,507 (85%) ,41 ,51 ,8 ,7 ,31% ,69% ,4 ,6 ,3 ,2 ,0 ,3 ,1 ,1 ,2 ,0 ,1 ,3 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,1 ,6 ,3 ,0 ,1 ,3 ,150 ,341 ,111 (74%) ,295 (87%) ,18 ,23 ,3 ,2 ,42% ,58% ,5 ,6 ,1 ,1 ,4 ,5 ,0 ,0 ,2 ,4 ,0 ,3 ,4 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,2 ,6 ,3 ,0 ,0 ,1 ,191 ,259 ,150 (79%) ,212 (82%) ,23 ,28 ,5 ,5 ,
LaLiga ,16/17 ,2 ,Villarreal ,Sevilla ,0 ,0 ,37% ,63% ,12 ,6 ,5 ,0 ,5 ,5 ,2 ,1 ,5 ,1 ,2 ,2 ,16 ,12 ,1 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,5 ,2 ,7 ,4 ,0 ,5 ,325 ,543 ,235 (72%) ,450 (83%) ,39 ,53 ,9 ,9 ,36% ,64% ,4 ,2 ,1 ,0 ,2 ,2 ,1 ,0 ,4 ,0 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,1 ,2 ,1 ,0 ,1 ,158 ,287 ,114 (72%) ,241 (84%) ,19 ,25 ,3 ,5 ,39% ,61% ,8 ,4 ,4 ,0 ,3 ,3 ,1 ,1 ,1 ,1 ,0 ,2 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,3 ,1 ,5 ,3 ,0 ,4 ,167 ,256 ,121 (72%) ,209 (82%) ,20 ,28 ,6 ,4 ,
LaLiga ,16/17 ,3 ,Real Sociedad ,Espanyol ,1 ,1 ,65% ,35% ,9 ,4 ,3 ,1 ,4 ,3 ,2 ,0 ,11 ,1 ,3 ,1 ,10 ,10 ,2 ,4 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,1 ,4 ,3 ,0 ,2 ,554 ,317 ,450 (81%) ,212 (67%) ,55 ,53 ,20 ,10 ,69% ,31% ,2 ,2 ,1 ,0 ,1 ,2 ,0 ,0 ,6 ,0 ,1 ,1 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,0 ,2 ,0 ,1 ,305 ,142 ,251 (82%) ,86 (61%) ,22 ,28 ,9 ,3 ,60% ,40% ,7 ,2 ,2 ,1 ,3 ,1 ,2 ,0 ,5 ,1 ,2 ,0 ,1 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,1 ,4 ,1 ,0 ,1 ,249 ,175 ,199 (80%) ,126 (72%) ,33 ,25 ,11 ,7 ,
LaLiga ,16/17 ,3 ,Celta Vigo ,Atlético Madrid ,0 ,4 ,57% ,43% ,9 ,14 ,1 ,6 ,5 ,6 ,3 ,2 ,6 ,4 ,0 ,2 ,13 ,12 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,9 ,4 ,5 ,2 ,1 ,483 ,350 ,381 (79%) ,254 (73%) ,53 ,58 ,15 ,13 ,59% ,41% ,5 ,3 ,0 ,1 ,3 ,1 ,2 ,1 ,3 ,3 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,1 ,3 ,2 ,1 ,0 ,266 ,182 ,211 (79%) ,130 (71%) ,30 ,28 ,11 ,8 ,56% ,44% ,4 ,11 ,1 ,5 ,2 ,5 ,1 ,1 ,3 ,1 ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,8 ,1 ,3 ,1 ,1 ,217 ,168 ,170 (78%) ,124 (74%) ,23 ,30 ,4 ,5 ,
LaLiga ,16/17 ,3 ,Real Madrid ,Osasuna ,5 ,2 ,61% ,39% ,25 ,10 ,11 ,3 ,12 ,5 ,2 ,2 ,6 ,7 ,5 ,1 ,14 ,14 ,2 ,4 ,0 ,1 ,null ,null ,null ,null ,2 ,1 ,2 ,0 ,20 ,7 ,5 ,3 ,1 ,6 ,496 ,299 ,437 (88%) ,225 (75%) ,58 ,43 ,16 ,9 ,59% ,41% ,10 ,4 ,6 ,0 ,4 ,3 ,0 ,1 ,3 ,3 ,3 ,1 ,0 ,2 ,0 ,0 ,null ,null ,null ,null ,0 ,1 ,2 ,0 ,8 ,4 ,2 ,0 ,0 ,3 ,253 ,162 ,217 (86%) ,115 (71%) ,26 ,25 ,10 ,6 ,63% ,37% ,15 ,6 ,5 ,3 ,8 ,2 ,2 ,1 ,3 ,4 ,2 ,0 ,2 ,2 ,0 ,1 ,null ,null ,null ,null ,2 ,0 ,0 ,0 ,12 ,3 ,3 ,3 ,1 ,3 ,243 ,137 ,220 (91%) ,110 (80%) ,32 ,18 ,6 ,3 ,
LaLiga ,16/17 ,3 ,Málaga ,Villarreal ,0 ,2 ,51% ,49% ,16 ,12 ,2 ,6 ,7 ,3 ,7 ,3 ,9 ,7 ,3 ,1 ,8 ,14 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,10 ,8 ,2 ,3 ,2 ,404 ,410 ,287 (71%) ,303 (74%) ,78 ,52 ,22 ,16 ,45% ,55% ,4 ,7 ,1 ,4 ,2 ,0 ,1 ,3 ,2 ,5 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,7 ,3 ,0 ,2 ,1 ,192 ,229 ,126 (66%) ,176 (77%) ,37 ,22 ,10 ,6 ,57% ,43% ,12 ,5 ,1 ,2 ,5 ,3 ,6 ,0 ,7 ,2 ,3 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,3 ,5 ,2 ,1 ,1 ,212 ,181 ,161 (76%) ,127 (70%) ,41 ,30 ,12 ,10 ,
LaLiga ,16/17 ,3 ,Sevilla ,Las Palmas ,2 ,1 ,65% ,35% ,15 ,7 ,7 ,4 ,5 ,1 ,3 ,2 ,10 ,1 ,5 ,4 ,15 ,13 ,2 ,5 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,12 ,2 ,3 ,5 ,3 ,5 ,517 ,278 ,445 (86%) ,216 (78%) ,55 ,53 ,16 ,10 ,60% ,40% ,3 ,6 ,1 ,3 ,1 ,1 ,1 ,2 ,2 ,1 ,3 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,3 ,1 ,0 ,5 ,2 ,1 ,278 ,183 ,242 (87%) ,147 (80%) ,18 ,25 ,5 ,2 ,72% ,28% ,12 ,1 ,6 ,1 ,4 ,0 ,2 ,0 ,8 ,0 ,2 ,2 ,1 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,9 ,1 ,3 ,0 ,1 ,4 ,239 ,95 ,203 (85%) ,69 (73%) ,37 ,28 ,11 ,8 ,
LaLiga ,16/17 ,3 ,Barcelona ,Deportivo Alavés ,1 ,2 ,74% ,26% ,16 ,5 ,2 ,4 ,12 ,1 ,2 ,0 ,13 ,0 ,5 ,4 ,12 ,12 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,2 ,7 ,3 ,2 ,1 ,678 ,240 ,609 (90%) ,158 (66%) ,44 ,49 ,9 ,12 ,72% ,28% ,6 ,3 ,1 ,2 ,4 ,1 ,1 ,0 ,4 ,0 ,3 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,1 ,2 ,2 ,1 ,1 ,362 ,140 ,331 (91%) ,102 (73%) ,22 ,30 ,6 ,7 ,77% ,23% ,10 ,2 ,1 ,2 ,8 ,0 ,1 ,0 ,9 ,0 ,2 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,1 ,5 ,1 ,1 ,0 ,316 ,100 ,278 (88%) ,56 (56%) ,22 ,19 ,3 ,5 ,
LaLiga ,16/17 ,3 ,Sporting Gijón ,Leganés ,2 ,1 ,55% ,45% ,7 ,9 ,4 ,2 ,3 ,6 ,0 ,1 ,3 ,5 ,3 ,2 ,12 ,16 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,6 ,2 ,3 ,1 ,2 ,495 ,379 ,386 (78%) ,289 (76%) ,61 ,70 ,15 ,32 ,61% ,39% ,6 ,3 ,3 ,0 ,3 ,2 ,0 ,1 ,1 ,2 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,1 ,2 ,2 ,0 ,1 ,300 ,182 ,246 (82%) ,127 (70%) ,31 ,39 ,7 ,20 ,48% ,52% ,1 ,6 ,1 ,2 ,0 ,4 ,0 ,0 ,2 ,3 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,5 ,0 ,1 ,1 ,1 ,195 ,197 ,140 (72%) ,162 (82%) ,30 ,31 ,8 ,12 ,
LaLiga ,16/17 ,3 ,Valencia ,Real Betis ,2 ,3 ,55% ,45% ,24 ,12 ,10 ,5 ,10 ,4 ,4 ,3 ,5 ,5 ,2 ,4 ,15 ,21 ,2 ,4 ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,0 ,2 ,10 ,8 ,14 ,4 ,2 ,8 ,425 ,343 ,360 (85%) ,274 (80%) ,71 ,57 ,8 ,6 ,62% ,38% ,10 ,8 ,4 ,3 ,5 ,4 ,1 ,1 ,3 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,2 ,6 ,8 ,2 ,2 ,4 ,227 ,133 ,197 (87%) ,103 (77%) ,27 ,30 ,5 ,2 ,49% ,51% ,14 ,4 ,6 ,2 ,5 ,0 ,3 ,2 ,2 ,3 ,2 ,3 ,1 ,4 ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,0 ,2 ,8 ,2 ,6 ,2 ,0 ,4 ,198 ,210 ,163 (82%) ,171 (81%) ,44 ,27 ,3 ,4 ,
LaLiga ,16/17 ,3 ,Granada ,Eibar ,1 ,2 ,69% ,31% ,16 ,10 ,5 ,8 ,8 ,1 ,3 ,1 ,6 ,7 ,2 ,3 ,7 ,8 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,1 ,0 ,null ,null ,10 ,5 ,6 ,5 ,6 ,4 ,511 ,224 ,428 (84%) ,127 (57%) ,46 ,50 ,15 ,15 ,68% ,32% ,2 ,4 ,0 ,4 ,1 ,0 ,1 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,0 ,0 ,null ,null ,0 ,2 ,2 ,2 ,3 ,0 ,291 ,131 ,242 (83%) ,82 (63%) ,27 ,26 ,9 ,7 ,71% ,29% ,14 ,6 ,5 ,4 ,7 ,1 ,2 ,1 ,6 ,4 ,2 ,3 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,1 ,0 ,null ,null ,10 ,3 ,4 ,3 ,3 ,4 ,220 ,93 ,186 (85%) ,45 (48%) ,19 ,24 ,6 ,8 ,
LaLiga ,16/17 ,3 ,Deportivo La Coruña ,Athletic Bilbao ,0 ,1 ,60% ,40% ,16 ,7 ,3 ,2 ,6 ,3 ,7 ,2 ,7 ,6 ,5 ,2 ,15 ,15 ,2 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,2 ,9 ,5 ,1 ,3 ,508 ,339 ,423 (83%) ,234 (69%) ,58 ,64 ,13 ,27 ,58% ,42% ,7 ,5 ,1 ,2 ,3 ,2 ,3 ,1 ,4 ,4 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,3 ,3 ,1 ,1 ,266 ,187 ,219 (82%) ,136 (73%) ,26 ,24 ,10 ,12 ,62% ,38% ,9 ,2 ,2 ,0 ,3 ,1 ,4 ,1 ,3 ,2 ,3 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,0 ,6 ,2 ,0 ,2 ,242 ,152 ,204 (84%) ,98 (64%) ,32 ,40 ,3 ,15 ,
LaLiga ,16/17 ,4 ,Real Betis ,Granada ,2 ,2 ,64% ,36% ,23 ,15 ,7 ,8 ,8 ,5 ,8 ,2 ,7 ,3 ,0 ,1 ,13 ,17 ,5 ,5 ,1 ,1 ,null ,null ,null ,null ,2 ,0 ,null ,null ,16 ,7 ,7 ,8 ,5 ,5 ,521 ,292 ,431 (83%) ,203 (70%) ,64 ,51 ,14 ,7 ,57% ,43% ,11 ,10 ,3 ,5 ,5 ,3 ,3 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,null ,null ,8 ,3 ,3 ,7 ,3 ,2 ,260 ,187 ,207 (80%) ,138 (74%) ,33 ,31 ,10 ,4 ,71% ,29% ,12 ,5 ,4 ,3 ,3 ,2 ,5 ,0 ,5 ,1 ,0 ,1 ,5 ,5 ,1 ,1 ,null ,null ,null ,null ,2 ,0 ,null ,null ,8 ,4 ,4 ,1 ,2 ,3 ,261 ,105 ,224 (86%) ,65 (62%) ,31 ,20 ,4 ,3 ,
LaLiga ,16/17 ,4 ,Leganés ,Barcelona ,1 ,5 ,37% ,63% ,15 ,10 ,6 ,7 ,7 ,2 ,2 ,1 ,2 ,5 ,2 ,3 ,28 ,7 ,4 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,2 ,8 ,8 ,7 ,2 ,2 ,4 ,297 ,520 ,223 (75%) ,440 (85%) ,50 ,74 ,7 ,8 ,42% ,58% ,9 ,5 ,3 ,3 ,4 ,1 ,2 ,1 ,1 ,2 ,1 ,1 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,2 ,6 ,5 ,3 ,0 ,0 ,2 ,190 ,268 ,142 (75%) ,214 (80%) ,26 ,39 ,4 ,4 ,30% ,70% ,6 ,5 ,3 ,4 ,3 ,1 ,0 ,0 ,1 ,3 ,1 ,2 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,0 ,2 ,3 ,4 ,2 ,2 ,2 ,107 ,252 ,81 (76%) ,226 (90%) ,24 ,35 ,3 ,4 ,
