League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Counter attack shots Home ,ALL Shots extra Counter attack shots Away ,ALL Shots extra Counter attack goals Home ,ALL Shots extra Counter attack goals Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Counter attack shots Home ,1ST Shots extra Counter attack shots Away ,1ST Shots extra Counter attack goals Home ,1ST Shots extra Counter attack goals Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Counter attack shots Home ,2ND Shots extra Counter attack shots Away ,2ND Shots extra Counter attack goals Home ,2ND Shots extra Counter attack goals Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,20/21 ,5 ,Leicester City ,Aston Villa ,0 ,1 ,50% ,50% ,11 ,10 ,5 ,4 ,2 ,5 ,4 ,1 ,2 ,7 ,2 ,3 ,18 ,18 ,4 ,3 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,5 ,5 ,5 ,3 ,5 ,417 ,397 ,313 (75%) ,303 (76%) ,20/61 (33%) ,21/57 (37%) ,2/11 (18%) ,8/26 (31%) ,9/18 (50%) ,14/23 (61%) ,146 ,155 ,67 ,63 ,21 ,19 ,21 ,14 ,18 ,24 ,24 ,11 ,51% ,49% ,3 ,2 ,3 ,0 ,0 ,2 ,0 ,0 ,1 ,1 ,2 ,1 ,2 ,2 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,1 ,2 ,1 ,0 ,3 ,212 ,189 ,167 (79%) ,145 (77%) ,9/28 (32%) ,11/30 (37%) ,0/4 (0%) ,3/12 (25%) ,5/9 (56%) ,6/10 (60%) ,62 ,72 ,35 ,31 ,11 ,9 ,11 ,6 ,8 ,10 ,8 ,6 ,49% ,51% ,8 ,8 ,2 ,4 ,2 ,3 ,4 ,1 ,1 ,6 ,0 ,2 ,2 ,1 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,4 ,3 ,4 ,3 ,2 ,205 ,208 ,146 (71%) ,158 (76%) ,11/33 (33%) ,10/27 (37%) ,2/7 (29%) ,5/14 (36%) ,4/9 (44%) ,8/13 (62%) ,84 ,83 ,32 ,32 ,10 ,10 ,10 ,8 ,10 ,14 ,16 ,5 ,
Premier League ,20/21 ,5 ,West Bromwich Albion ,Burnley ,0 ,0 ,56% ,44% ,13 ,9 ,6 ,4 ,5 ,4 ,2 ,1 ,8 ,2 ,2 ,0 ,15 ,17 ,2 ,2 ,null ,null ,0 ,2 ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,null ,null ,8 ,6 ,5 ,3 ,4 ,6 ,477 ,352 ,359 (75%) ,240 (68%) ,31/79 (39%) ,28/79 (35%) ,6/21 (29%) ,5/29 (17%) ,2/7 (29%) ,9/12 (75%) ,172 ,164 ,60 ,62 ,29 ,25 ,14 ,13 ,6 ,6 ,24 ,15 ,60% ,40% ,6 ,3 ,2 ,2 ,3 ,1 ,1 ,0 ,5 ,1 ,2 ,0 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,2 ,3 ,1 ,2 ,2 ,255 ,165 ,205 (80%) ,110 (67%) ,16/37 (43%) ,13/40 (33%) ,5/11 (45%) ,1/13 (8%) ,0/2 (0%) ,4/7 (57%) ,80 ,82 ,28 ,29 ,13 ,10 ,8 ,8 ,4 ,4 ,11 ,7 ,53% ,47% ,7 ,6 ,4 ,2 ,2 ,3 ,1 ,1 ,3 ,1 ,0 ,0 ,2 ,1 ,null ,null ,0 ,2 ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,null ,null ,5 ,4 ,2 ,2 ,2 ,4 ,222 ,187 ,154 (69%) ,130 (70%) ,15/42 (36%) ,15/39 (38%) ,1/10 (10%) ,4/16 (25%) ,2/5 (40%) ,5/5 (100%) ,92 ,82 ,32 ,33 ,16 ,15 ,6 ,5 ,2 ,2 ,13 ,8 ,
Premier League ,20/21 ,5 ,Leeds United ,Wolverhampton ,0 ,1 ,67% ,33% ,13 ,7 ,2 ,3 ,7 ,1 ,4 ,3 ,8 ,3 ,1 ,2 ,13 ,12 ,2 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,13 ,4 ,0 ,3 ,2 ,2 ,553 ,269 ,461 (83%) ,180 (67%) ,40/61 (66%) ,28/68 (41%) ,8/37 (22%) ,2/10 (20%) ,7/15 (47%) ,14/20 (70%) ,147 ,144 ,41 ,61 ,10 ,20 ,14 ,14 ,12 ,21 ,5 ,26 ,68% ,32% ,9 ,2 ,2 ,1 ,5 ,1 ,2 ,0 ,5 ,1 ,1 ,1 ,1 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,2 ,0 ,0 ,1 ,2 ,274 ,129 ,234 (85%) ,83 (64%) ,28/36 (78%) ,14/32 (44%) ,5/18 (28%) ,1/4 (25%) ,3/10 (30%) ,4/6 (67%) ,70 ,66 ,19 ,34 ,8 ,14 ,4 ,11 ,9 ,8 ,1 ,17 ,66% ,34% ,4 ,5 ,0 ,2 ,2 ,0 ,2 ,3 ,3 ,2 ,0 ,1 ,1 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,0 ,3 ,1 ,0 ,279 ,140 ,227 (81%) ,97 (69%) ,12/25 (48%) ,14/36 (39%) ,3/19 (16%) ,1/6 (17%) ,4/5 (80%) ,10/14 (71%) ,77 ,78 ,22 ,27 ,2 ,6 ,10 ,3 ,3 ,13 ,4 ,9 ,
Premier League ,20/21 ,6 ,Aston Villa ,Leeds United ,0 ,3 ,40% ,60% ,12 ,27 ,4 ,9 ,5 ,13 ,3 ,5 ,6 ,5 ,null ,null ,14 ,17 ,2 ,2 ,null ,null ,3 ,3 ,3 ,2 ,null ,null ,0 ,1 ,null ,null ,null ,null ,7 ,20 ,5 ,7 ,6 ,3 ,305 ,445 ,217 (71%) ,367 (82%) ,26/62 (42%) ,39/64 (61%) ,2/14 (14%) ,5/20 (25%) ,12/15 (80%) ,6/12 (50%) ,132 ,131 ,60 ,46 ,17 ,13 ,14 ,14 ,13 ,12 ,22 ,12 ,39% ,61% ,5 ,10 ,2 ,1 ,2 ,6 ,1 ,3 ,2 ,3 ,null ,null ,0 ,1 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,3 ,6 ,2 ,4 ,1 ,1 ,144 ,217 ,99 (69%) ,176 (81%) ,11/29 (38%) ,19/32 (59%) ,1/7 (14%) ,3/11 (27%) ,6/7 (86%) ,2/4 (50%) ,71 ,73 ,33 ,24 ,9 ,10 ,10 ,8 ,8 ,5 ,13 ,11 ,42% ,58% ,7 ,17 ,2 ,8 ,3 ,7 ,2 ,2 ,4 ,2 ,null ,null ,2 ,1 ,null ,null ,2 ,2 ,2 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,4 ,14 ,3 ,3 ,5 ,2 ,161 ,228 ,118 (73%) ,191 (84%) ,15/33 (45%) ,20/32 (63%) ,1/7 (14%) ,2/9 (22%) ,6/8 (75%) ,4/8 (50%) ,61 ,58 ,27 ,22 ,8 ,3 ,4 ,6 ,5 ,7 ,9 ,1 ,
Premier League ,20/21 ,6 ,West Ham United ,Manchester City ,1 ,1 ,30% ,70% ,6 ,14 ,2 ,7 ,3 ,6 ,1 ,1 ,2 ,10 ,1 ,0 ,14 ,6 ,2 ,0 ,null ,null ,0 ,1 ,0 ,1 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,2 ,6 ,4 ,8 ,6 ,1 ,325 ,747 ,224 (69%) ,670 (90%) ,38/76 (50%) ,20/33 (61%) ,2/12 (17%) ,1/23 (4%) ,6/12 (50%) ,11/19 (58%) ,140 ,130 ,42 ,47 ,15 ,15 ,15 ,10 ,10 ,9 ,28 ,14 ,34% ,66% ,4 ,5 ,1 ,1 ,2 ,4 ,1 ,0 ,1 ,3 ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,2 ,3 ,2 ,2 ,1 ,0 ,168 ,332 ,121 (72%) ,302 (91%) ,18/36 (50%) ,12/22 (55%) ,2/10 (20%) ,1/13 (8%) ,3/5 (60%) ,4/9 (44%) ,68 ,58 ,22 ,22 ,6 ,9 ,10 ,4 ,6 ,4 ,11 ,12 ,27% ,73% ,2 ,9 ,1 ,6 ,1 ,2 ,0 ,1 ,1 ,7 ,1 ,0 ,2 ,0 ,null ,null ,0 ,1 ,0 ,1 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,0 ,3 ,2 ,6 ,5 ,1 ,157 ,415 ,103 (66%) ,368 (89%) ,20/40 (50%) ,8/11 (73%) ,0/2 (0%) ,0/10 (0%) ,3/7 (43%) ,7/10 (70%) ,72 ,72 ,20 ,25 ,9 ,6 ,5 ,6 ,4 ,5 ,17 ,2 ,
Premier League ,20/21 ,6 ,Fulham ,Crystal Palace ,1 ,2 ,64% ,36% ,16 ,14 ,3 ,10 ,9 ,3 ,4 ,1 ,4 ,4 ,1 ,2 ,11 ,11 ,0 ,1 ,1 ,0 ,1 ,4 ,1 ,2 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,10 ,11 ,6 ,3 ,8 ,2 ,643 ,366 ,574 (89%) ,296 (81%) ,24/37 (65%) ,18/54 (33%) ,9/29 (31%) ,1/7 (14%) ,13/21 (62%) ,13/17 (76%) ,131 ,114 ,52 ,51 ,9 ,5 ,19 ,22 ,10 ,10 ,13 ,19 ,67% ,33% ,8 ,7 ,1 ,4 ,4 ,2 ,3 ,1 ,3 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,2 ,1 ,1 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,6 ,6 ,2 ,1 ,3 ,1 ,365 ,177 ,335 (92%) ,144 (81%) ,18/22 (82%) ,10/26 (38%) ,7/18 (39%) ,1/5 (20%) ,4/6 (67%) ,6/8 (75%) ,57 ,52 ,22 ,23 ,2 ,3 ,9 ,9 ,7 ,7 ,6 ,9 ,60% ,40% ,8 ,7 ,2 ,6 ,5 ,1 ,1 ,0 ,1 ,2 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,4 ,5 ,4 ,2 ,5 ,1 ,278 ,189 ,239 (86%) ,152 (80%) ,6/15 (40%) ,8/28 (29%) ,2/11 (18%) ,0/2 (0%) ,9/15 (60%) ,7/9 (78%) ,74 ,62 ,30 ,28 ,7 ,2 ,10 ,13 ,3 ,3 ,7 ,10 ,
Premier League ,20/21 ,6 ,Manchester United ,Chelsea ,0 ,0 ,50% ,50% ,14 ,6 ,4 ,1 ,5 ,2 ,5 ,3 ,9 ,6 ,2 ,0 ,8 ,6 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,4 ,7 ,2 ,1 ,4 ,582 ,582 ,484 (83%) ,484 (83%) ,28/49 (57%) ,31/63 (49%) ,5/20 (25%) ,2/19 (11%) ,8/16 (50%) ,6/16 (38%) ,153 ,144 ,38 ,38 ,11 ,8 ,13 ,17 ,12 ,13 ,20 ,24 ,41% ,59% ,7 ,3 ,3 ,1 ,2 ,1 ,2 ,1 ,5 ,3 ,1 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,2 ,5 ,1 ,1 ,3 ,234 ,330 ,183 (78%) ,278 (84%) ,10/19 (53%) ,15/33 (45%) ,2/8 (25%) ,1/9 (11%) ,1/5 (20%) ,2/5 (40%) ,75 ,72 ,15 ,15 ,6 ,3 ,5 ,7 ,5 ,8 ,14 ,11 ,58% ,42% ,7 ,3 ,1 ,0 ,3 ,1 ,3 ,2 ,4 ,3 ,1 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,2 ,2 ,1 ,0 ,1 ,348 ,252 ,301 (86%) ,206 (82%) ,18/30 (60%) ,16/30 (53%) ,3/12 (25%) ,1/10 (10%) ,7/11 (64%) ,4/11 (36%) ,78 ,72 ,23 ,23 ,5 ,5 ,8 ,10 ,7 ,5 ,6 ,13 ,
Premier League ,20/21 ,6 ,Liverpool ,Sheffield United ,2 ,1 ,62% ,38% ,17 ,13 ,5 ,2 ,7 ,7 ,5 ,4 ,7 ,3 ,2 ,0 ,7 ,15 ,0 ,3 ,null ,null ,5 ,2 ,3 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,10 ,9 ,7 ,4 ,1 ,3 ,683 ,406 ,589 (86%) ,309 (76%) ,46/78 (59%) ,23/59 (39%) ,6/22 (27%) ,4/20 (20%) ,12/19 (63%) ,9/10 (90%) ,156 ,143 ,56 ,71 ,22 ,34 ,7 ,22 ,6 ,4 ,30 ,25 ,64% ,36% ,8 ,5 ,4 ,2 ,3 ,1 ,1 ,2 ,3 ,2 ,1 ,0 ,0 ,1 ,null ,null ,3 ,2 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,4 ,4 ,4 ,1 ,1 ,3 ,371 ,196 ,315 (85%) ,145 (74%) ,22/35 (63%) ,11/36 (31%) ,1/8 (13%) ,1/12 (8%) ,1/3 (33%) ,4/5 (80%) ,79 ,77 ,24 ,29 ,11 ,14 ,3 ,7 ,4 ,1 ,12 ,15 ,59% ,41% ,9 ,8 ,1 ,0 ,4 ,6 ,4 ,2 ,4 ,1 ,1 ,0 ,0 ,2 ,null ,null ,2 ,0 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,6 ,5 ,3 ,3 ,0 ,0 ,312 ,210 ,274 (88%) ,164 (78%) ,24/43 (56%) ,12/23 (52%) ,5/14 (36%) ,3/8 (38%) ,11/16 (69%) ,5/5 (100%) ,77 ,66 ,32 ,42 ,11 ,20 ,4 ,15 ,2 ,3 ,18 ,10 ,
Premier League ,20/21 ,6 ,Southampton ,Everton ,2 ,0 ,54% ,46% ,13 ,6 ,6 ,2 ,6 ,1 ,1 ,3 ,4 ,5 ,1 ,1 ,11 ,11 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,10 ,3 ,3 ,3 ,2 ,4 ,610 ,509 ,539 (88%) ,435 (85%) ,14/35 (40%) ,19/41 (46%) ,3/16 (19%) ,2/21 (10%) ,18/26 (69%) ,13/21 (62%) ,116 ,130 ,52 ,48 ,5 ,10 ,18 ,15 ,8 ,11 ,20 ,14 ,52% ,48% ,6 ,4 ,3 ,1 ,3 ,1 ,0 ,2 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,5 ,1 ,1 ,3 ,1 ,1 ,277 ,247 ,239 (86%) ,204 (83%) ,9/24 (38%) ,10/22 (45%) ,1/10 (10%) ,0/12 (0%) ,7/10 (70%) ,8/12 (67%) ,61 ,73 ,21 ,25 ,1 ,7 ,9 ,6 ,4 ,3 ,11 ,7 ,55% ,45% ,7 ,2 ,3 ,1 ,3 ,0 ,1 ,1 ,3 ,1 ,0 ,1 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,5 ,2 ,2 ,0 ,1 ,3 ,333 ,262 ,300 (90%) ,231 (88%) ,5/11 (45%) ,9/19 (47%) ,2/6 (33%) ,2/9 (22%) ,11/16 (69%) ,5/9 (56%) ,55 ,57 ,31 ,23 ,4 ,3 ,9 ,9 ,4 ,8 ,9 ,7 ,
Premier League ,20/21 ,6 ,Wolverhampton ,Newcastle United ,1 ,1 ,63% ,37% ,16 ,5 ,3 ,2 ,8 ,0 ,5 ,3 ,2 ,3 ,null ,null ,10 ,10 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,12 ,3 ,1 ,3 ,702 ,400 ,640 (91%) ,329 (82%) ,27/42 (64%) ,24/57 (42%) ,0/18 (0%) ,2/16 (13%) ,16/29 (55%) ,12/16 (75%) ,116 ,112 ,44 ,58 ,8 ,13 ,11 ,23 ,8 ,7 ,9 ,18 ,65% ,35% ,4 ,2 ,1 ,1 ,3 ,0 ,0 ,1 ,1 ,2 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,1 ,3 ,1 ,1 ,1 ,385 ,195 ,357 (93%) ,161 (83%) ,15/22 (68%) ,8/24 (33%) ,0/8 (0%) ,1/10 (10%) ,11/19 (58%) ,7/10 (70%) ,53 ,54 ,23 ,28 ,2 ,6 ,7 ,11 ,4 ,3 ,4 ,6 ,61% ,39% ,12 ,3 ,2 ,1 ,5 ,0 ,5 ,2 ,1 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,1 ,9 ,2 ,0 ,2 ,317 ,205 ,283 (89%) ,168 (82%) ,12/20 (60%) ,16/33 (48%) ,0/10 (0%) ,1/6 (17%) ,5/10 (50%) ,5/6 (83%) ,63 ,58 ,21 ,30 ,6 ,7 ,4 ,12 ,4 ,4 ,5 ,12 ,
Premier League ,20/21 ,6 ,Arsenal ,Leicester City ,0 ,1 ,56% ,44% ,12 ,6 ,4 ,2 ,4 ,3 ,4 ,1 ,9 ,3 ,1 ,0 ,13 ,9 ,3 ,5 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,2 ,3 ,4 ,1 ,4 ,575 ,453 ,495 (86%) ,369 (81%) ,26/44 (59%) ,26/51 (51%) ,6/20 (30%) ,1/5 (20%) ,2/8 (25%) ,7/13 (54%) ,126 ,118 ,36 ,46 ,11 ,15 ,15 ,11 ,12 ,10 ,5 ,20 ,55% ,45% ,11 ,1 ,3 ,0 ,4 ,1 ,4 ,0 ,6 ,1 ,1 ,0 ,1 ,2 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,0 ,3 ,1 ,0 ,3 ,279 ,227 ,244 (87%) ,180 (79%) ,18/23 (78%) ,15/28 (54%) ,5/14 (36%) ,1/1 (100%) ,1/4 (25%) ,6/7 (86%) ,58 ,63 ,19 ,23 ,7 ,7 ,7 ,5 ,9 ,5 ,2 ,9 ,57% ,43% ,1 ,5 ,1 ,2 ,0 ,2 ,0 ,1 ,3 ,2 ,0 ,0 ,2 ,3 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,2 ,0 ,3 ,1 ,1 ,296 ,226 ,251 (85%) ,189 (84%) ,8/21 (38%) ,11/23 (48%) ,1/6 (17%) ,0/4 (0%) ,1/4 (25%) ,1/6 (17%) ,68 ,55 ,17 ,23 ,4 ,8 ,8 ,6 ,3 ,5 ,3 ,11 ,
Premier League ,20/21 ,6 ,Brighton & Hove Albion ,West Bromwich Albion ,1 ,1 ,49% ,51% ,5 ,9 ,3 ,3 ,1 ,5 ,1 ,1 ,6 ,2 ,2 ,1 ,14 ,7 ,2 ,0 ,null ,null ,1 ,0 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,3 ,3 ,2 ,6 ,2 ,3 ,473 ,476 ,383 (81%) ,398 (84%) ,25/64 (39%) ,30/60 (50%) ,3/16 (19%) ,3/18 (17%) ,7/18 (39%) ,5/15 (33%) ,146 ,142 ,55 ,57 ,22 ,17 ,20 ,22 ,13 ,12 ,21 ,18 ,52% ,48% ,4 ,3 ,3 ,1 ,0 ,2 ,1 ,0 ,3 ,0 ,2 ,0 ,1 ,0 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,1 ,2 ,2 ,1 ,3 ,235 ,222 ,190 (81%) ,183 (82%) ,14/33 (42%) ,13/32 (41%) ,2/9 (22%) ,1/4 (25%) ,4/10 (40%) ,2/6 (33%) ,75 ,63 ,21 ,29 ,8 ,9 ,7 ,11 ,7 ,5 ,3 ,14 ,47% ,53% ,1 ,6 ,0 ,2 ,1 ,3 ,0 ,1 ,3 ,2 ,0 ,1 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,2 ,0 ,4 ,1 ,0 ,238 ,254 ,193 (81%) ,215 (85%) ,11/31 (35%) ,17/28 (61%) ,1/7 (14%) ,2/14 (14%) ,3/8 (38%) ,3/9 (33%) ,71 ,79 ,34 ,28 ,14 ,8 ,13 ,11 ,6 ,7 ,18 ,4 ,
Premier League ,20/21 ,6 ,Burnley ,Tottenham ,0 ,1 ,38% ,62% ,13 ,9 ,4 ,3 ,5 ,2 ,4 ,4 ,4 ,5 ,4 ,2 ,9 ,7 ,2 ,0 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,3 ,8 ,10 ,1 ,2 ,3 ,364 ,595 ,270 (74%) ,501 (84%) ,35/87 (40%) ,27/61 (44%) ,5/15 (33%) ,3/18 (17%) ,7/11 (64%) ,7/15 (47%) ,136 ,140 ,55 ,52 ,26 ,27 ,15 ,11 ,14 ,12 ,16 ,13 ,35% ,65% ,5 ,3 ,2 ,0 ,3 ,1 ,0 ,2 ,0 ,2 ,3 ,1 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,0 ,2 ,5 ,1 ,0 ,2 ,161 ,292 ,119 (74%) ,249 (85%) ,19/47 (40%) ,15/33 (45%) ,1/6 (17%) ,1/9 (11%) ,3/5 (60%) ,4/9 (44%) ,59 ,66 ,27 ,25 ,11 ,14 ,8 ,4 ,5 ,5 ,8 ,5 ,40% ,60% ,8 ,6 ,2 ,3 ,2 ,1 ,4 ,2 ,4 ,3 ,1 ,1 ,1 ,0 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,3 ,6 ,5 ,0 ,2 ,1 ,203 ,303 ,151 (74%) ,252 (83%) ,16/40 (40%) ,12/28 (43%) ,4/9 (44%) ,2/9 (22%) ,4/6 (67%) ,3/6 (50%) ,77 ,74 ,28 ,27 ,15 ,13 ,7 ,7 ,9 ,7 ,8 ,8 ,
