League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,19/20 ,2 ,Arsenal ,Burnley ,2 ,1 ,67% ,33% ,15 ,18 ,9 ,5 ,3 ,9 ,3 ,4 ,10 ,7 ,5 ,1 ,13 ,11 ,2 ,1 ,null ,null ,2 ,2 ,2 ,1 ,null ,null ,null ,null ,8 ,13 ,7 ,5 ,3 ,7 ,529 ,234 ,443 (84%) ,151 (65%) ,24/50 (48%) ,19/58 (33%) ,5/17 (29%) ,11/30 (37%) ,14/20 (70%) ,4/10 (40%) ,141 ,129 ,55 ,51 ,21 ,20 ,12 ,16 ,9 ,6 ,28 ,25 ,66% ,34% ,7 ,10 ,4 ,4 ,1 ,2 ,2 ,4 ,5 ,4 ,3 ,1 ,1 ,0 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,6 ,6 ,1 ,4 ,2 ,3 ,246 ,113 ,209 (85%) ,81 (72%) ,11/22 (50%) ,13/28 (46%) ,3/10 (30%) ,6/18 (33%) ,7/9 (78%) ,3/6 (50%) ,null ,null ,26 ,27 ,9 ,11 ,7 ,7 ,3 ,4 ,15 ,15 ,68% ,32% ,8 ,8 ,5 ,1 ,2 ,7 ,1 ,0 ,5 ,3 ,2 ,0 ,1 ,1 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,2 ,7 ,6 ,1 ,1 ,4 ,283 ,121 ,234 (83%) ,70 (58%) ,13/28 (46%) ,6/30 (20%) ,2/7 (29%) ,5/12 (42%) ,7/11 (64%) ,1/4 (25%) ,null ,null ,29 ,24 ,12 ,9 ,5 ,9 ,6 ,2 ,13 ,10 ,
Premier League ,19/20 ,2 ,Aston Villa ,Bournemouth ,1 ,2 ,62% ,38% ,21 ,12 ,7 ,4 ,9 ,4 ,5 ,4 ,10 ,5 ,5 ,2 ,10 ,13 ,0 ,2 ,null ,null ,2 ,2 ,2 ,1 ,null ,null ,0 ,1 ,11 ,8 ,10 ,4 ,2 ,6 ,490 ,295 ,402 (82%) ,208 (71%) ,31/59 (53%) ,21/72 (29%) ,10/31 (32%) ,4/14 (29%) ,9/10 (90%) ,3/5 (60%) ,147 ,125 ,57 ,49 ,28 ,22 ,7 ,15 ,9 ,11 ,15 ,25 ,60% ,40% ,10 ,7 ,3 ,3 ,3 ,4 ,4 ,0 ,7 ,2 ,3 ,0 ,0 ,1 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,0 ,0 ,4 ,4 ,6 ,3 ,1 ,3 ,225 ,150 ,174 (77%) ,106 (71%) ,13/29 (45%) ,10/36 (28%) ,5/15 (33%) ,1/8 (13%) ,2/2 (100%) ,2/3 (67%) ,79 ,64 ,24 ,25 ,12 ,11 ,2 ,7 ,4 ,5 ,9 ,14 ,65% ,35% ,11 ,5 ,4 ,1 ,6 ,0 ,1 ,4 ,3 ,3 ,2 ,2 ,0 ,1 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,0 ,1 ,7 ,4 ,4 ,1 ,1 ,3 ,265 ,145 ,228 (86%) ,102 (70%) ,18/30 (60%) ,11/36 (31%) ,5/16 (31%) ,3/6 (50%) ,7/8 (88%) ,1/2 (50%) ,68 ,61 ,33 ,24 ,16 ,11 ,5 ,8 ,5 ,6 ,6 ,11 ,
Premier League ,19/20 ,2 ,Brighton & Hove Albion ,West Ham United ,1 ,1 ,57% ,43% ,16 ,8 ,4 ,3 ,9 ,4 ,3 ,1 ,8 ,6 ,2 ,4 ,11 ,10 ,0 ,2 ,null ,null ,5 ,2 ,5 ,1 ,null ,null ,0 ,1 ,12 ,4 ,4 ,4 ,2 ,3 ,497 ,377 ,395 (79%) ,276 (73%) ,34/62 (55%) ,19/68 (28%) ,11/25 (44%) ,1/14 (7%) ,6/16 (38%) ,19/23 (83%) ,160 ,167 ,67 ,66 ,31 ,14 ,20 ,22 ,12 ,15 ,16 ,14 ,55% ,45% ,7 ,2 ,2 ,0 ,3 ,2 ,2 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,null ,null ,2 ,0 ,2 ,0 ,null ,null ,0 ,0 ,5 ,0 ,2 ,2 ,0 ,2 ,277 ,230 ,224 (81%) ,181 (79%) ,18/35 (51%) ,13/35 (37%) ,4/9 (44%) ,0/4 (0%) ,2/4 (50%) ,9/13 (69%) ,null ,null ,25 ,31 ,7 ,9 ,11 ,7 ,6 ,9 ,6 ,4 ,60% ,40% ,9 ,6 ,2 ,3 ,6 ,2 ,1 ,1 ,5 ,6 ,1 ,4 ,0 ,2 ,null ,null ,3 ,2 ,3 ,1 ,null ,null ,0 ,1 ,7 ,4 ,2 ,2 ,2 ,1 ,220 ,147 ,171 (78%) ,95 (65%) ,16/27 (59%) ,6/33 (18%) ,7/16 (44%) ,1/10 (10%) ,4/12 (33%) ,10/10 (100%) ,null ,null ,42 ,35 ,24 ,5 ,9 ,15 ,6 ,6 ,10 ,10 ,
Premier League ,19/20 ,2 ,Everton ,Watford ,1 ,0 ,44% ,56% ,12 ,8 ,2 ,2 ,6 ,4 ,4 ,2 ,4 ,7 ,3 ,1 ,11 ,11 ,2 ,3 ,null ,null ,1 ,3 ,1 ,3 ,0 ,1 ,1 ,0 ,7 ,5 ,5 ,3 ,2 ,1 ,303 ,388 ,204 (67%) ,280 (72%) ,20/55 (36%) ,32/68 (47%) ,3/11 (27%) ,6/20 (30%) ,19/29 (66%) ,8/17 (47%) ,171 ,168 ,76 ,79 ,28 ,27 ,20 ,34 ,6 ,9 ,35 ,13 ,47% ,53% ,6 ,3 ,2 ,1 ,2 ,2 ,2 ,0 ,3 ,4 ,0 ,1 ,1 ,1 ,null ,null ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,4 ,1 ,2 ,2 ,1 ,1 ,167 ,184 ,124 (74%) ,140 (76%) ,12/26 (46%) ,17/30 (57%) ,2/6 (33%) ,4/9 (44%) ,8/14 (57%) ,4/8 (50%) ,null ,null ,38 ,36 ,14 ,11 ,10 ,16 ,3 ,4 ,10 ,8 ,40% ,60% ,6 ,5 ,0 ,1 ,4 ,2 ,2 ,2 ,1 ,3 ,3 ,0 ,1 ,2 ,null ,null ,0 ,3 ,0 ,3 ,0 ,0 ,1 ,0 ,3 ,4 ,3 ,1 ,1 ,0 ,136 ,204 ,80 (59%) ,140 (69%) ,8/29 (28%) ,15/38 (39%) ,1/5 (20%) ,2/11 (18%) ,11/15 (73%) ,4/9 (44%) ,null ,null ,38 ,43 ,14 ,16 ,10 ,18 ,3 ,5 ,25 ,5 ,
Premier League ,19/20 ,2 ,Norwich City ,Newcastle United ,3 ,1 ,63% ,37% ,15 ,12 ,8 ,4 ,3 ,7 ,4 ,1 ,7 ,5 ,2 ,1 ,9 ,11 ,1 ,3 ,null ,null ,3 ,2 ,2 ,2 ,null ,null ,null ,null ,12 ,10 ,3 ,2 ,3 ,5 ,603 ,336 ,529 (88%) ,271 (81%) ,28/53 (53%) ,28/61 (46%) ,4/15 (27%) ,6/21 (29%) ,11/15 (73%) ,7/13 (54%) ,119 ,116 ,49 ,38 ,14 ,9 ,14 ,14 ,5 ,11 ,23 ,13 ,68% ,32% ,7 ,5 ,4 ,2 ,2 ,3 ,1 ,0 ,3 ,1 ,2 ,0 ,1 ,1 ,null ,null ,2 ,2 ,2 ,2 ,null ,null ,null ,null ,6 ,3 ,1 ,2 ,2 ,3 ,354 ,159 ,314 (89%) ,116 (73%) ,17/28 (61%) ,10/32 (31%) ,2/9 (22%) ,2/6 (33%) ,7/8 (88%) ,2/4 (50%) ,null ,null ,28 ,21 ,7 ,7 ,9 ,8 ,1 ,5 ,8 ,7 ,56% ,44% ,8 ,7 ,4 ,2 ,1 ,4 ,3 ,1 ,4 ,4 ,0 ,1 ,0 ,2 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,6 ,7 ,2 ,0 ,1 ,2 ,249 ,177 ,215 (86%) ,155 (88%) ,11/25 (44%) ,18/29 (62%) ,2/6 (33%) ,4/15 (27%) ,4/7 (57%) ,5/9 (56%) ,null ,null ,21 ,17 ,7 ,2 ,5 ,6 ,4 ,6 ,15 ,6 ,
Premier League ,19/20 ,2 ,Southampton ,Liverpool ,1 ,2 ,36% ,64% ,14 ,15 ,3 ,6 ,7 ,6 ,4 ,3 ,5 ,9 ,4 ,1 ,10 ,6 ,2 ,1 ,null ,null ,4 ,3 ,4 ,3 ,null ,null ,null ,null ,9 ,9 ,5 ,6 ,4 ,3 ,296 ,530 ,192 (65%) ,414 (78%) ,25/73 (34%) ,33/67 (49%) ,5/19 (26%) ,2/24 (8%) ,10/11 (91%) ,10/18 (56%) ,150 ,172 ,44 ,45 ,15 ,19 ,15 ,7 ,10 ,10 ,27 ,30 ,37% ,63% ,6 ,5 ,1 ,2 ,4 ,2 ,1 ,1 ,3 ,2 ,3 ,1 ,1 ,0 ,null ,null ,3 ,0 ,3 ,0 ,null ,null ,null ,null ,6 ,3 ,0 ,2 ,1 ,1 ,149 ,256 ,88 (59%) ,197 (77%) ,10/35 (29%) ,16/33 (48%) ,3/9 (33%) ,1/11 (9%) ,4/4 (100%) ,5/7 (71%) ,null ,null ,21 ,24 ,10 ,12 ,6 ,3 ,4 ,6 ,7 ,18 ,35% ,65% ,8 ,10 ,2 ,4 ,3 ,4 ,3 ,2 ,2 ,7 ,1 ,0 ,1 ,1 ,null ,null ,1 ,3 ,1 ,3 ,null ,null ,null ,null ,3 ,6 ,5 ,4 ,3 ,2 ,147 ,274 ,104 (71%) ,217 (79%) ,15/38 (39%) ,17/34 (50%) ,2/10 (20%) ,1/13 (8%) ,6/7 (86%) ,5/11 (45%) ,null ,null ,23 ,21 ,5 ,7 ,9 ,4 ,6 ,4 ,20 ,12 ,
Premier League ,19/20 ,2 ,Manchester City ,Tottenham ,2 ,2 ,55% ,45% ,30 ,3 ,10 ,2 ,8 ,1 ,12 ,0 ,13 ,2 ,3 ,1 ,14 ,4 ,1 ,0 ,null ,null ,4 ,0 ,2 ,0 ,1 ,0 ,null ,null ,22 ,1 ,8 ,2 ,0 ,8 ,610 ,506 ,551 (90%) ,425 (84%) ,29/47 (62%) ,16/48 (33%) ,8/31 (26%) ,1/5 (20%) ,9/17 (53%) ,15/20 (75%) ,113 ,121 ,43 ,53 ,15 ,10 ,15 ,17 ,10 ,6 ,10 ,23 ,51% ,49% ,13 ,1 ,5 ,1 ,3 ,0 ,5 ,0 ,4 ,0 ,2 ,1 ,1 ,0 ,null ,null ,2 ,0 ,0 ,0 ,0 ,0 ,null ,null ,9 ,0 ,4 ,1 ,0 ,3 ,307 ,298 ,281 (92%) ,258 (87%) ,17/23 (74%) ,5/15 (33%) ,4/12 (33%) ,0/1 (0%) ,5/10 (50%) ,7/11 (64%) ,null ,null ,27 ,28 ,8 ,3 ,12 ,10 ,8 ,4 ,5 ,12 ,59% ,41% ,17 ,2 ,5 ,1 ,5 ,1 ,7 ,0 ,9 ,2 ,1 ,0 ,0 ,0 ,null ,null ,2 ,0 ,2 ,0 ,1 ,0 ,null ,null ,13 ,1 ,4 ,1 ,0 ,5 ,303 ,208 ,270 (89%) ,167 (80%) ,12/24 (50%) ,11/33 (33%) ,4/19 (21%) ,1/4 (25%) ,4/7 (57%) ,8/9 (89%) ,null ,null ,16 ,25 ,7 ,7 ,3 ,7 ,2 ,2 ,5 ,11 ,
Premier League ,19/20 ,2 ,Sheffield United ,Crystal Palace ,1 ,0 ,42% ,58% ,15 ,6 ,3 ,4 ,6 ,0 ,6 ,2 ,8 ,4 ,0 ,1 ,16 ,11 ,3 ,1 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,1 ,0 ,10 ,2 ,5 ,4 ,4 ,2 ,354 ,498 ,274 (77%) ,392 (79%) ,35/73 (48%) ,21/62 (34%) ,5/21 (24%) ,2/12 (17%) ,9/20 (45%) ,10/20 (50%) ,145 ,156 ,62 ,74 ,23 ,27 ,20 ,21 ,14 ,13 ,38 ,25 ,45% ,55% ,11 ,2 ,1 ,1 ,4 ,0 ,6 ,1 ,3 ,4 ,0 ,1 ,1 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,1 ,0 ,6 ,1 ,5 ,1 ,1 ,1 ,206 ,253 ,166 (81%) ,207 (82%) ,18/37 (49%) ,10/28 (36%) ,3/12 (25%) ,2/7 (29%) ,3/7 (43%) ,3/10 (30%) ,null ,null ,27 ,27 ,9 ,11 ,12 ,5 ,9 ,3 ,15 ,16 ,38% ,62% ,4 ,4 ,2 ,3 ,2 ,0 ,0 ,1 ,5 ,0 ,0 ,0 ,2 ,1 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,0 ,0 ,4 ,1 ,0 ,3 ,3 ,1 ,148 ,245 ,108 (73%) ,185 (76%) ,17/36 (47%) ,11/34 (32%) ,2/9 (22%) ,0/5 (0%) ,6/13 (46%) ,7/10 (70%) ,null ,null ,35 ,47 ,14 ,16 ,8 ,16 ,5 ,10 ,23 ,9 ,
Premier League ,19/20 ,2 ,Chelsea ,Leicester City ,1 ,1 ,50% ,50% ,14 ,12 ,5 ,3 ,7 ,7 ,2 ,2 ,4 ,5 ,3 ,3 ,9 ,14 ,1 ,0 ,null ,null ,1 ,3 ,1 ,2 ,null ,null ,null ,null ,9 ,6 ,5 ,6 ,2 ,4 ,454 ,455 ,359 (79%) ,352 (77%) ,21/46 (46%) ,28/61 (46%) ,7/20 (35%) ,2/16 (13%) ,10/19 (53%) ,13/23 (57%) ,167 ,168 ,72 ,64 ,23 ,13 ,25 ,29 ,10 ,15 ,23 ,20 ,49% ,51% ,6 ,1 ,3 ,0 ,2 ,0 ,1 ,1 ,3 ,2 ,1 ,1 ,1 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,5 ,0 ,1 ,1 ,0 ,2 ,241 ,251 ,193 (80%) ,196 (78%) ,11/23 (48%) ,15/37 (41%) ,4/12 (33%) ,0/6 (0%) ,5/14 (36%) ,5/12 (42%) ,91 ,91 ,40 ,32 ,12 ,7 ,17 ,15 ,3 ,7 ,12 ,13 ,51% ,49% ,8 ,11 ,2 ,3 ,5 ,7 ,1 ,1 ,1 ,3 ,2 ,2 ,0 ,0 ,null ,null ,0 ,3 ,0 ,2 ,null ,null ,null ,null ,4 ,6 ,4 ,5 ,2 ,2 ,213 ,204 ,166 (78%) ,156 (76%) ,10/23 (43%) ,13/24 (54%) ,3/8 (38%) ,2/10 (20%) ,5/5 (100%) ,8/11 (73%) ,76 ,77 ,32 ,32 ,11 ,6 ,8 ,14 ,7 ,8 ,11 ,7 ,
Premier League ,19/20 ,2 ,Wolverhampton ,Manchester United ,1 ,1 ,34% ,66% ,6 ,9 ,2 ,2 ,3 ,4 ,1 ,3 ,4 ,6 ,1 ,1 ,17 ,8 ,2 ,2 ,null ,null ,0 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,5 ,5 ,1 ,4 ,1 ,1 ,350 ,668 ,263 (75%) ,579 (87%) ,26/64 (41%) ,37/61 (61%) ,2/13 (15%) ,4/17 (24%) ,9/21 (43%) ,7/15 (47%) ,146 ,142 ,42 ,67 ,10 ,20 ,17 ,23 ,14 ,5 ,14 ,15 ,30% ,70% ,1 ,2 ,0 ,1 ,0 ,1 ,1 ,0 ,2 ,2 ,0 ,0 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,171 ,390 ,122 (71%) ,339 (87%) ,7/31 (23%) ,20/32 (63%) ,0/5 (0%) ,1/8 (13%) ,4/10 (40%) ,3/9 (33%) ,78 ,80 ,21 ,33 ,4 ,11 ,10 ,12 ,9 ,3 ,10 ,4 ,39% ,61% ,5 ,7 ,2 ,1 ,3 ,3 ,0 ,3 ,2 ,4 ,1 ,1 ,2 ,1 ,null ,null ,0 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,4 ,3 ,1 ,4 ,1 ,1 ,179 ,278 ,141 (79%) ,240 (86%) ,19/33 (58%) ,17/29 (59%) ,2/8 (25%) ,3/9 (33%) ,5/11 (45%) ,4/6 (67%) ,68 ,62 ,21 ,34 ,6 ,9 ,7 ,11 ,5 ,2 ,4 ,11 ,
Premier League ,19/20 ,3 ,Aston Villa ,Everton ,2 ,0 ,35% ,65% ,7 ,12 ,3 ,1 ,2 ,7 ,2 ,4 ,0 ,6 ,8 ,1 ,10 ,18 ,2 ,3 ,null ,null ,2 ,2 ,0 ,2 ,0 ,1 ,null ,null ,3 ,7 ,4 ,5 ,1 ,1 ,301 ,539 ,219 (73%) ,435 (81%) ,42/89 (47%) ,28/49 (57%) ,1/7 (14%) ,3/24 (13%) ,11/17 (65%) ,13/15 (87%) ,141 ,160 ,56 ,66 ,16 ,28 ,12 ,16 ,13 ,5 ,25 ,7 ,36% ,64% ,5 ,5 ,1 ,0 ,2 ,2 ,2 ,3 ,0 ,2 ,3 ,1 ,1 ,0 ,null ,null ,1 ,1 ,0 ,1 ,0 ,0 ,null ,null ,2 ,1 ,3 ,4 ,0 ,0 ,158 ,277 ,122 (77%) ,227 (82%) ,24/46 (52%) ,18/27 (67%) ,1/4 (25%) ,0/9 (0%) ,6/10 (60%) ,5/5 (100%) ,null ,null ,23 ,32 ,4 ,16 ,8 ,7 ,6 ,3 ,11 ,4 ,34% ,66% ,2 ,7 ,2 ,1 ,0 ,5 ,0 ,1 ,0 ,4 ,5 ,0 ,1 ,3 ,null ,null ,1 ,1 ,0 ,1 ,0 ,1 ,null ,null ,1 ,6 ,1 ,1 ,1 ,1 ,143 ,262 ,97 (68%) ,208 (79%) ,18/43 (42%) ,10/22 (45%) ,0/3 (0%) ,3/15 (20%) ,5/7 (71%) ,8/10 (80%) ,null ,null ,33 ,34 ,12 ,12 ,4 ,9 ,7 ,2 ,14 ,3 ,
Premier League ,19/20 ,3 ,Norwich City ,Chelsea ,2 ,3 ,46% ,54% ,6 ,23 ,5 ,8 ,1 ,5 ,0 ,10 ,1 ,8 ,null ,null ,9 ,9 ,1 ,1 ,null ,null ,1 ,2 ,0 ,1 ,1 ,0 ,0 ,2 ,5 ,12 ,1 ,11 ,5 ,3 ,481 ,543 ,391 (81%) ,457 (84%) ,14/50 (28%) ,22/40 (55%) ,2/7 (29%) ,5/18 (28%) ,5/20 (25%) ,21/24 (88%) ,140 ,142 ,39 ,72 ,12 ,17 ,16 ,26 ,11 ,11 ,29 ,9 ,47% ,53% ,4 ,10 ,4 ,4 ,0 ,1 ,0 ,5 ,0 ,4 ,null ,null ,1 ,1 ,null ,null ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,3 ,6 ,1 ,4 ,2 ,2 ,271 ,288 ,231 (85%) ,249 (86%) ,9/22 (41%) ,11/17 (65%) ,0/1 (0%) ,3/12 (25%) ,2/10 (20%) ,9/11 (82%) ,null ,null ,15 ,30 ,4 ,4 ,7 ,12 ,3 ,5 ,14 ,5 ,45% ,55% ,2 ,13 ,1 ,4 ,1 ,4 ,0 ,5 ,1 ,4 ,null ,null ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,2 ,2 ,6 ,0 ,7 ,3 ,1 ,210 ,255 ,160 (76%) ,208 (82%) ,5/28 (18%) ,11/23 (48%) ,2/6 (33%) ,2/6 (33%) ,3/10 (30%) ,12/13 (92%) ,null ,null ,24 ,42 ,8 ,13 ,9 ,14 ,8 ,6 ,15 ,4 ,
Premier League ,19/20 ,3 ,Brighton & Hove Albion ,Southampton ,0 ,2 ,50% ,50% ,12 ,12 ,3 ,4 ,6 ,5 ,3 ,3 ,8 ,5 ,1 ,0 ,9 ,10 ,1 ,3 ,1 ,0 ,1 ,3 ,1 ,2 ,2 ,0 ,0 ,1 ,9 ,6 ,3 ,6 ,2 ,3 ,394 ,395 ,296 (75%) ,297 (75%) ,23/63 (37%) ,17/54 (31%) ,5/18 (28%) ,4/7 (57%) ,11/20 (55%) ,11/16 (69%) ,160 ,145 ,61 ,53 ,24 ,15 ,16 ,19 ,15 ,4 ,10 ,22 ,48% ,52% ,4 ,2 ,1 ,1 ,1 ,1 ,2 ,0 ,5 ,2 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,1 ,1 ,198 ,216 ,150 (76%) ,160 (74%) ,12/34 (35%) ,7/24 (29%) ,3/7 (43%) ,1/2 (50%) ,4/9 (44%) ,3/6 (50%) ,81 ,79 ,29 ,28 ,13 ,10 ,9 ,11 ,11 ,3 ,5 ,8 ,52% ,48% ,8 ,10 ,2 ,3 ,5 ,4 ,1 ,3 ,3 ,3 ,0 ,0 ,1 ,2 ,0 ,0 ,1 ,3 ,1 ,2 ,2 ,0 ,0 ,1 ,5 ,6 ,3 ,4 ,1 ,2 ,196 ,179 ,146 (74%) ,137 (77%) ,11/29 (38%) ,10/30 (33%) ,2/11 (18%) ,3/5 (60%) ,7/11 (64%) ,8/10 (80%) ,79 ,66 ,32 ,25 ,11 ,5 ,7 ,8 ,4 ,1 ,5 ,14 ,
Premier League ,19/20 ,3 ,Manchester United ,Crystal Palace ,1 ,2 ,71% ,29% ,22 ,5 ,3 ,3 ,13 ,1 ,6 ,1 ,8 ,1 ,null ,null ,8 ,18 ,2 ,4 ,null ,null ,3 ,2 ,3 ,1 ,1 ,0 ,0 ,1 ,14 ,5 ,8 ,0 ,1 ,2 ,562 ,231 ,481 (86%) ,141 (61%) ,31/49 (63%) ,21/57 (37%) ,9/27 (33%) ,1/7 (14%) ,7/16 (44%) ,9/12 (75%) ,139 ,122 ,57 ,56 ,23 ,15 ,9 ,25 ,6 ,16 ,6 ,26 ,66% ,34% ,9 ,3 ,0 ,2 ,6 ,0 ,3 ,1 ,4 ,1 ,null ,null ,0 ,2 ,null ,null ,2 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,4 ,3 ,5 ,0 ,1 ,0 ,271 ,140 ,238 (88%) ,97 (69%) ,16/27 (59%) ,8/24 (33%) ,1/10 (10%) ,1/4 (25%) ,2/4 (50%) ,6/7 (86%) ,60 ,58 ,26 ,29 ,11 ,10 ,4 ,11 ,5 ,6 ,4 ,11 ,76% ,24% ,13 ,2 ,3 ,1 ,7 ,1 ,3 ,0 ,4 ,0 ,null ,null ,2 ,2 ,null ,null ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,10 ,2 ,3 ,0 ,0 ,2 ,291 ,91 ,243 (84%) ,44 (48%) ,15/22 (68%) ,13/33 (39%) ,8/17 (47%) ,0/3 (0%) ,5/12 (42%) ,3/5 (60%) ,79 ,64 ,31 ,27 ,12 ,5 ,5 ,14 ,1 ,10 ,2 ,15 ,
