League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,18/19 ,2 ,Cardiff City ,Newcastle United ,0 ,0 ,51% ,49% ,12 ,12 ,1 ,6 ,6 ,1 ,5 ,5 ,5 ,5 ,2 ,0 ,14 ,16 ,2 ,2 ,0 ,1 ,2 ,2 ,2 ,2 ,null ,null ,null ,null ,7 ,10 ,5 ,2 ,6 ,0 ,314 ,305 ,202 (64%) ,182 (60%) ,29/71 (41%) ,18/74 (24%) ,7/23 (30%) ,3/11 (27%) ,8/9 (89%) ,3/9 (33%) ,165 ,185 ,80 ,61 ,34 ,33 ,22 ,12 ,12 ,8 ,41 ,25 ,49% ,51% ,3 ,6 ,0 ,4 ,2 ,0 ,1 ,2 ,3 ,3 ,2 ,0 ,0 ,2 ,0 ,0 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,2 ,5 ,1 ,1 ,4 ,0 ,160 ,165 ,101 (63%) ,102 (62%) ,14/36 (39%) ,8/34 (24%) ,2/12 (17%) ,2/5 (40%) ,6/7 (86%) ,1/5 (20%) ,null ,null ,42 ,26 ,15 ,17 ,12 ,5 ,7 ,5 ,13 ,18 ,53% ,47% ,9 ,6 ,1 ,2 ,4 ,1 ,4 ,3 ,2 ,2 ,0 ,0 ,2 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,5 ,5 ,4 ,1 ,2 ,0 ,154 ,140 ,101 (66%) ,80 (57%) ,15/35 (43%) ,10/40 (25%) ,5/11 (45%) ,1/6 (17%) ,2/2 (100%) ,2/4 (50%) ,null ,null ,38 ,35 ,19 ,16 ,10 ,7 ,5 ,3 ,28 ,7 ,
Premier League ,18/19 ,2 ,Everton ,Southampton ,2 ,1 ,58% ,42% ,13 ,15 ,7 ,4 ,3 ,6 ,3 ,5 ,2 ,5 ,2 ,3 ,8 ,20 ,0 ,5 ,null ,null ,3 ,2 ,1 ,1 ,0 ,1 ,null ,null ,9 ,9 ,4 ,6 ,3 ,5 ,423 ,299 ,313 (74%) ,185 (62%) ,24/69 (35%) ,21/76 (28%) ,5/19 (26%) ,3/16 (19%) ,8/12 (67%) ,4/7 (57%) ,155 ,168 ,68 ,54 ,22 ,31 ,18 ,11 ,14 ,13 ,18 ,23 ,58% ,42% ,8 ,7 ,6 ,2 ,1 ,4 ,1 ,1 ,2 ,2 ,0 ,1 ,0 ,4 ,null ,null ,2 ,1 ,0 ,1 ,0 ,1 ,null ,null ,7 ,4 ,1 ,3 ,2 ,4 ,214 ,148 ,166 (78%) ,93 (63%) ,11/28 (39%) ,10/38 (26%) ,4/9 (44%) ,1/5 (20%) ,5/8 (63%) ,2/3 (67%) ,null ,null ,37 ,30 ,12 ,14 ,9 ,9 ,6 ,7 ,5 ,9 ,57% ,43% ,5 ,8 ,1 ,2 ,2 ,2 ,2 ,4 ,0 ,3 ,2 ,2 ,0 ,1 ,null ,null ,1 ,1 ,1 ,0 ,0 ,0 ,null ,null ,2 ,5 ,3 ,3 ,1 ,1 ,209 ,151 ,147 (70%) ,92 (61%) ,13/41 (32%) ,11/38 (29%) ,1/10 (10%) ,2/11 (18%) ,3/4 (75%) ,2/4 (50%) ,null ,null ,31 ,24 ,10 ,17 ,9 ,2 ,8 ,6 ,13 ,14 ,
Premier League ,18/19 ,2 ,Leicester City ,Wolverhampton ,2 ,0 ,42% ,58% ,6 ,11 ,2 ,3 ,2 ,7 ,2 ,1 ,1 ,9 ,0 ,1 ,10 ,8 ,2 ,1 ,1 ,0 ,0 ,1 ,0 ,1 ,0 ,3 ,null ,null ,1 ,6 ,5 ,5 ,2 ,1 ,382 ,500 ,316 (83%) ,404 (81%) ,22/45 (49%) ,27/54 (50%) ,1/13 (8%) ,4/29 (14%) ,21/31 (68%) ,10/20 (50%) ,125 ,160 ,71 ,56 ,18 ,19 ,24 ,18 ,13 ,11 ,33 ,15 ,52% ,48% ,3 ,4 ,1 ,1 ,0 ,3 ,2 ,0 ,1 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,2 ,null ,null ,0 ,1 ,3 ,3 ,0 ,0 ,249 ,230 ,212 (85%) ,179 (78%) ,14/22 (64%) ,16/30 (53%) ,1/10 (10%) ,2/9 (22%) ,7/12 (58%) ,3/9 (33%) ,null ,null ,36 ,25 ,14 ,9 ,13 ,9 ,4 ,11 ,12 ,12 ,32% ,68% ,3 ,7 ,1 ,2 ,2 ,4 ,0 ,1 ,0 ,5 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,null ,null ,1 ,5 ,2 ,2 ,2 ,1 ,133 ,270 ,104 (78%) ,225 (83%) ,8/23 (35%) ,11/24 (46%) ,0/3 (0%) ,2/20 (10%) ,14/19 (74%) ,7/11 (64%) ,null ,null ,35 ,31 ,4 ,10 ,11 ,9 ,9 ,0 ,21 ,3 ,
Premier League ,18/19 ,2 ,Tottenham ,Fulham ,3 ,1 ,59% ,41% ,25 ,10 ,11 ,3 ,10 ,5 ,4 ,2 ,5 ,2 ,1 ,3 ,9 ,5 ,null ,null ,null ,null ,5 ,3 ,5 ,2 ,1 ,1 ,2 ,0 ,18 ,5 ,7 ,5 ,2 ,8 ,629 ,435 ,557 (89%) ,356 (82%) ,36/51 (71%) ,33/62 (53%) ,8/27 (30%) ,2/7 (29%) ,6/12 (50%) ,11/12 (92%) ,120 ,119 ,37 ,40 ,14 ,7 ,12 ,13 ,12 ,10 ,8 ,39 ,60% ,40% ,12 ,4 ,2 ,2 ,8 ,1 ,2 ,1 ,3 ,1 ,1 ,2 ,null ,null ,null ,null ,2 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,7 ,3 ,5 ,1 ,2 ,1 ,329 ,223 ,293 (89%) ,178 (80%) ,19/26 (73%) ,17/36 (47%) ,2/12 (17%) ,1/2 (50%) ,3/5 (60%) ,6/6 (100%) ,null ,null ,18 ,21 ,8 ,3 ,5 ,7 ,3 ,6 ,5 ,16 ,59% ,41% ,13 ,6 ,9 ,1 ,2 ,4 ,2 ,1 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,3 ,2 ,3 ,1 ,1 ,1 ,2 ,0 ,11 ,2 ,2 ,4 ,0 ,7 ,300 ,212 ,264 (88%) ,178 (84%) ,17/25 (68%) ,16/26 (62%) ,6/15 (40%) ,1/5 (20%) ,3/7 (43%) ,5/6 (83%) ,null ,null ,19 ,19 ,6 ,4 ,7 ,6 ,9 ,4 ,3 ,23 ,
Premier League ,18/19 ,2 ,West Ham United ,Bournemouth ,1 ,2 ,61% ,39% ,11 ,12 ,5 ,5 ,3 ,3 ,3 ,4 ,6 ,4 ,null ,null ,14 ,10 ,6 ,2 ,null ,null ,1 ,3 ,0 ,2 ,null ,null ,null ,null ,6 ,8 ,5 ,4 ,3 ,4 ,494 ,321 ,399 (81%) ,246 (77%) ,33/64 (52%) ,16/45 (36%) ,4/23 (17%) ,3/11 (27%) ,11/16 (69%) ,12/22 (55%) ,137 ,124 ,67 ,54 ,26 ,19 ,21 ,11 ,9 ,6 ,18 ,31 ,65% ,35% ,7 ,7 ,3 ,2 ,2 ,2 ,2 ,3 ,3 ,3 ,null ,null ,1 ,1 ,null ,null ,1 ,2 ,0 ,2 ,null ,null ,null ,null ,5 ,4 ,2 ,3 ,2 ,2 ,292 ,156 ,241 (83%) ,115 (74%) ,18/33 (55%) ,8/22 (36%) ,1/10 (10%) ,2/7 (29%) ,5/6 (83%) ,4/9 (44%) ,null ,null ,36 ,23 ,12 ,11 ,12 ,4 ,6 ,3 ,9 ,15 ,56% ,44% ,4 ,5 ,2 ,3 ,1 ,1 ,1 ,1 ,3 ,1 ,null ,null ,5 ,1 ,null ,null ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,1 ,4 ,3 ,1 ,1 ,2 ,202 ,165 ,158 (78%) ,131 (79%) ,15/31 (48%) ,8/23 (35%) ,3/13 (23%) ,1/4 (25%) ,6/10 (60%) ,8/13 (62%) ,null ,null ,31 ,31 ,14 ,8 ,9 ,7 ,3 ,3 ,9 ,16 ,
Premier League ,18/19 ,2 ,Chelsea ,Arsenal ,3 ,2 ,62% ,38% ,24 ,15 ,11 ,6 ,7 ,6 ,6 ,3 ,5 ,1 ,3 ,3 ,12 ,9 ,0 ,2 ,null ,null ,1 ,5 ,0 ,4 ,null ,null ,1 ,0 ,12 ,9 ,12 ,6 ,4 ,8 ,720 ,429 ,641 (89%) ,353 (82%) ,33/58 (57%) ,32/62 (52%) ,1/15 (7%) ,4/12 (33%) ,9/12 (75%) ,5/12 (42%) ,123 ,118 ,49 ,43 ,15 ,12 ,16 ,14 ,7 ,12 ,11 ,22 ,59% ,41% ,9 ,12 ,4 ,5 ,4 ,5 ,1 ,2 ,1 ,0 ,2 ,1 ,0 ,1 ,null ,null ,1 ,5 ,0 ,4 ,null ,null ,0 ,0 ,3 ,7 ,6 ,5 ,3 ,2 ,342 ,230 ,299 (87%) ,192 (83%) ,14/28 (50%) ,18/27 (67%) ,0/5 (0%) ,3/6 (50%) ,4/5 (80%) ,2/6 (33%) ,null ,null ,18 ,14 ,6 ,3 ,6 ,4 ,5 ,8 ,6 ,8 ,65% ,35% ,15 ,3 ,7 ,1 ,3 ,1 ,5 ,1 ,4 ,1 ,1 ,2 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,1 ,0 ,9 ,2 ,6 ,1 ,1 ,6 ,378 ,199 ,342 (90%) ,161 (81%) ,19/30 (63%) ,14/35 (40%) ,1/10 (10%) ,1/6 (17%) ,5/7 (71%) ,3/6 (50%) ,null ,null ,31 ,29 ,9 ,9 ,10 ,10 ,2 ,4 ,5 ,14 ,
Premier League ,18/19 ,2 ,Burnley ,Watford ,1 ,3 ,58% ,42% ,8 ,9 ,3 ,6 ,3 ,0 ,2 ,3 ,5 ,2 ,2 ,4 ,8 ,19 ,1 ,2 ,null ,null ,0 ,4 ,0 ,3 ,null ,null ,null ,null ,5 ,5 ,3 ,4 ,3 ,2 ,461 ,345 ,347 (75%) ,233 (68%) ,38/94 (40%) ,22/74 (30%) ,5/32 (16%) ,3/7 (43%) ,4/9 (44%) ,4/11 (36%) ,181 ,158 ,68 ,56 ,32 ,26 ,15 ,18 ,10 ,13 ,21 ,29 ,59% ,41% ,5 ,3 ,3 ,2 ,1 ,0 ,1 ,1 ,5 ,0 ,1 ,3 ,0 ,1 ,null ,null ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,2 ,2 ,3 ,1 ,1 ,2 ,220 ,162 ,166 (75%) ,106 (65%) ,24/55 (44%) ,8/35 (23%) ,1/21 (5%) ,1/3 (33%) ,2/5 (40%) ,3/5 (60%) ,null ,null ,32 ,28 ,17 ,16 ,5 ,8 ,6 ,4 ,12 ,18 ,57% ,43% ,3 ,6 ,0 ,4 ,2 ,0 ,1 ,2 ,0 ,2 ,1 ,1 ,1 ,1 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,3 ,3 ,0 ,3 ,2 ,0 ,241 ,183 ,181 (75%) ,127 (69%) ,14/39 (36%) ,14/39 (36%) ,4/11 (36%) ,2/4 (50%) ,2/4 (50%) ,1/6 (17%) ,null ,null ,36 ,28 ,15 ,10 ,10 ,10 ,4 ,9 ,9 ,11 ,
Premier League ,18/19 ,2 ,Manchester City ,Huddersfield Town ,6 ,1 ,76% ,24% ,32 ,5 ,14 ,1 ,9 ,2 ,9 ,2 ,10 ,3 ,1 ,1 ,9 ,4 ,0 ,2 ,null ,null ,7 ,1 ,5 ,0 ,2 ,0 ,1 ,0 ,20 ,3 ,12 ,2 ,0 ,9 ,760 ,224 ,706 (93%) ,146 (65%) ,34/43 (79%) ,25/63 (40%) ,5/24 (21%) ,1/12 (8%) ,18/23 (78%) ,4/4 (100%) ,104 ,109 ,44 ,46 ,17 ,19 ,5 ,16 ,5 ,7 ,24 ,29 ,77% ,23% ,13 ,3 ,8 ,1 ,2 ,1 ,3 ,1 ,5 ,2 ,0 ,1 ,0 ,0 ,null ,null ,3 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,10 ,1 ,3 ,2 ,0 ,5 ,402 ,114 ,371 (92%) ,79 (69%) ,20/24 (83%) ,14/36 (39%) ,2/15 (13%) ,0/5 (0%) ,7/8 (88%) ,0/0 (0%) ,null ,null ,16 ,15 ,7 ,9 ,2 ,4 ,1 ,3 ,8 ,19 ,75% ,25% ,19 ,2 ,6 ,0 ,7 ,1 ,6 ,1 ,5 ,1 ,1 ,0 ,0 ,2 ,null ,null ,4 ,0 ,3 ,0 ,1 ,0 ,1 ,0 ,10 ,2 ,9 ,0 ,0 ,4 ,358 ,110 ,335 (94%) ,67 (61%) ,14/19 (74%) ,11/27 (41%) ,3/9 (33%) ,1/7 (14%) ,11/15 (73%) ,4/4 (100%) ,null ,null ,28 ,31 ,10 ,10 ,3 ,12 ,4 ,4 ,16 ,10 ,
Premier League ,18/19 ,2 ,Brighton & Hove Albion ,Manchester United ,3 ,2 ,33% ,67% ,6 ,9 ,3 ,3 ,3 ,4 ,0 ,2 ,3 ,5 ,2 ,2 ,16 ,13 ,1 ,1 ,null ,null ,2 ,2 ,null ,null ,null ,null ,null ,null ,5 ,6 ,1 ,3 ,1 ,0 ,283 ,572 ,183 (65%) ,485 (85%) ,24/77 (31%) ,28/56 (50%) ,3/13 (23%) ,2/17 (12%) ,3/6 (50%) ,8/20 (40%) ,140 ,159 ,56 ,58 ,12 ,23 ,28 ,12 ,10 ,4 ,16 ,18 ,38% ,62% ,6 ,4 ,3 ,1 ,3 ,1 ,0 ,2 ,1 ,3 ,2 ,1 ,0 ,1 ,null ,null ,2 ,1 ,null ,null ,null ,null ,null ,null ,5 ,4 ,1 ,0 ,0 ,0 ,161 ,264 ,117 (73%) ,230 (87%) ,14/32 (44%) ,12/20 (60%) ,2/11 (18%) ,1/10 (10%) ,1/3 (33%) ,4/9 (44%) ,null ,null ,28 ,18 ,6 ,9 ,15 ,2 ,6 ,3 ,4 ,14 ,28% ,72% ,0 ,5 ,0 ,2 ,0 ,3 ,0 ,0 ,2 ,2 ,0 ,1 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,2 ,0 ,3 ,1 ,0 ,122 ,308 ,66 (54%) ,255 (83%) ,10/45 (22%) ,16/36 (44%) ,1/2 (50%) ,1/7 (14%) ,2/3 (67%) ,4/11 (36%) ,null ,null ,28 ,40 ,6 ,14 ,13 ,10 ,4 ,1 ,12 ,4 ,
Premier League ,18/19 ,2 ,Crystal Palace ,Liverpool ,0 ,2 ,36% ,64% ,8 ,16 ,2 ,6 ,5 ,4 ,1 ,6 ,6 ,7 ,2 ,2 ,6 ,13 ,1 ,1 ,1 ,0 ,0 ,5 ,0 ,3 ,1 ,0 ,0 ,2 ,4 ,9 ,4 ,7 ,4 ,2 ,359 ,625 ,280 (78%) ,559 (89%) ,29/58 (50%) ,38/49 (78%) ,4/16 (25%) ,3/23 (13%) ,17/27 (63%) ,16/21 (76%) ,127 ,124 ,63 ,56 ,19 ,13 ,14 ,22 ,14 ,10 ,25 ,17 ,32% ,68% ,3 ,7 ,0 ,2 ,2 ,2 ,1 ,3 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,1 ,5 ,2 ,2 ,1 ,0 ,175 ,368 ,131 (75%) ,325 (88%) ,15/30 (50%) ,21/27 (78%) ,1/2 (50%) ,3/11 (27%) ,10/15 (67%) ,7/10 (70%) ,null ,null ,36 ,26 ,12 ,4 ,7 ,11 ,9 ,6 ,13 ,6 ,42% ,58% ,5 ,9 ,2 ,4 ,3 ,2 ,0 ,3 ,5 ,6 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,2 ,3 ,4 ,2 ,5 ,3 ,2 ,184 ,257 ,149 (81%) ,234 (91%) ,14/28 (50%) ,17/22 (77%) ,3/14 (21%) ,0/12 (0%) ,7/12 (58%) ,9/11 (82%) ,null ,null ,27 ,30 ,7 ,9 ,7 ,11 ,5 ,4 ,12 ,11 ,
Premier League ,18/19 ,3 ,Wolverhampton ,Manchester City ,1 ,1 ,28% ,72% ,11 ,18 ,2 ,6 ,6 ,6 ,3 ,6 ,5 ,9 ,4 ,3 ,13 ,8 ,1 ,2 ,null ,null ,2 ,2 ,1 ,1 ,0 ,3 ,1 ,0 ,7 ,9 ,4 ,9 ,5 ,1 ,260 ,644 ,177 (68%) ,577 (90%) ,24/57 (42%) ,21/36 (58%) ,5/14 (36%) ,4/30 (13%) ,6/12 (50%) ,16/20 (80%) ,120 ,137 ,48 ,51 ,15 ,13 ,19 ,9 ,10 ,7 ,35 ,11 ,30% ,70% ,5 ,7 ,0 ,3 ,3 ,2 ,2 ,2 ,2 ,2 ,3 ,2 ,1 ,1 ,null ,null ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,0 ,2 ,4 ,3 ,3 ,3 ,0 ,153 ,362 ,111 (73%) ,330 (91%) ,12/30 (40%) ,14/18 (78%) ,1/7 (14%) ,1/9 (11%) ,4/10 (40%) ,8/10 (80%) ,null ,null ,24 ,25 ,6 ,6 ,9 ,7 ,5 ,3 ,14 ,8 ,27% ,73% ,6 ,11 ,2 ,3 ,3 ,4 ,1 ,4 ,3 ,7 ,1 ,1 ,0 ,1 ,null ,null ,2 ,2 ,1 ,1 ,0 ,1 ,0 ,0 ,5 ,5 ,1 ,6 ,2 ,1 ,107 ,282 ,66 (62%) ,247 (88%) ,12/27 (44%) ,7/18 (39%) ,4/7 (57%) ,3/21 (14%) ,2/2 (100%) ,8/10 (80%) ,null ,null ,24 ,26 ,9 ,7 ,10 ,2 ,5 ,4 ,21 ,3 ,
Premier League ,18/19 ,3 ,Arsenal ,West Ham United ,3 ,1 ,61% ,39% ,17 ,13 ,10 ,5 ,2 ,5 ,5 ,3 ,7 ,2 ,3 ,3 ,16 ,13 ,1 ,3 ,null ,null ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,9 ,6 ,8 ,7 ,4 ,9 ,544 ,341 ,461 (85%) ,257 (75%) ,27/45 (60%) ,25/49 (51%) ,3/21 (14%) ,4/15 (27%) ,9/15 (60%) ,17/24 (71%) ,134 ,131 ,51 ,61 ,14 ,15 ,15 ,14 ,6 ,17 ,26 ,24 ,60% ,40% ,7 ,8 ,2 ,3 ,2 ,3 ,3 ,2 ,2 ,1 ,3 ,1 ,0 ,1 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,4 ,3 ,3 ,5 ,2 ,2 ,267 ,173 ,225 (84%) ,132 (76%) ,12/22 (55%) ,11/20 (55%) ,1/5 (20%) ,2/5 (40%) ,6/10 (60%) ,7/11 (64%) ,null ,null ,24 ,30 ,5 ,8 ,8 ,8 ,3 ,9 ,14 ,8 ,62% ,38% ,10 ,5 ,8 ,2 ,0 ,2 ,2 ,1 ,5 ,1 ,0 ,2 ,1 ,2 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,5 ,3 ,5 ,2 ,2 ,7 ,277 ,168 ,236 (85%) ,125 (74%) ,15/23 (65%) ,14/29 (48%) ,2/16 (13%) ,2/10 (20%) ,3/5 (60%) ,10/13 (77%) ,null ,null ,27 ,31 ,9 ,7 ,7 ,6 ,3 ,8 ,12 ,16 ,
Premier League ,18/19 ,3 ,Bournemouth ,Everton ,2 ,2 ,49% ,51% ,17 ,11 ,5 ,3 ,10 ,5 ,2 ,3 ,6 ,2 ,5 ,0 ,12 ,10 ,0 ,3 ,1 ,1 ,5 ,0 ,3 ,0 ,1 ,0 ,null ,null ,12 ,5 ,5 ,6 ,1 ,3 ,382 ,389 ,301 (79%) ,303 (78%) ,21/47 (45%) ,31/73 (42%) ,6/22 (27%) ,6/15 (40%) ,6/15 (40%) ,6/15 (40%) ,139 ,136 ,50 ,58 ,16 ,19 ,18 ,21 ,8 ,13 ,13 ,30 ,41% ,59% ,6 ,5 ,0 ,0 ,6 ,3 ,0 ,2 ,0 ,2 ,4 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,null ,null ,5 ,3 ,1 ,2 ,0 ,0 ,167 ,228 ,127 (76%) ,190 (83%) ,9/24 (38%) ,22/41 (54%) ,2/4 (50%) ,4/10 (40%) ,2/5 (40%) ,3/10 (30%) ,null ,null ,24 ,25 ,7 ,9 ,10 ,7 ,3 ,8 ,9 ,10 ,58% ,42% ,11 ,6 ,5 ,3 ,4 ,2 ,2 ,1 ,6 ,0 ,1 ,0 ,0 ,3 ,1 ,0 ,3 ,0 ,1 ,0 ,1 ,0 ,null ,null ,7 ,2 ,4 ,4 ,1 ,3 ,215 ,161 ,174 (81%) ,113 (70%) ,12/23 (52%) ,9/32 (28%) ,4/18 (22%) ,2/5 (40%) ,4/10 (40%) ,3/5 (60%) ,null ,null ,26 ,33 ,9 ,10 ,8 ,14 ,5 ,5 ,4 ,20 ,
Premier League ,18/19 ,3 ,Huddersfield Town ,Cardiff City ,0 ,0 ,58% ,42% ,5 ,14 ,1 ,4 ,2 ,6 ,2 ,4 ,7 ,7 ,1 ,1 ,8 ,10 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,3 ,8 ,2 ,6 ,4 ,1 ,396 ,289 ,301 (76%) ,194 (67%) ,28/70 (40%) ,23/61 (38%) ,2/26 (8%) ,2/15 (13%) ,3/3 (100%) ,3/8 (38%) ,166 ,156 ,53 ,65 ,27 ,35 ,14 ,19 ,6 ,11 ,24 ,30 ,71% ,29% ,2 ,1 ,0 ,1 ,2 ,0 ,0 ,0 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,1 ,2 ,0 ,1 ,0 ,249 ,106 ,200 (80%) ,60 (57%) ,15/33 (45%) ,12/33 (36%) ,0/19 (0%) ,0/2 (0%) ,2/2 (100%) ,3/4 (75%) ,null ,null ,33 ,35 ,21 ,19 ,6 ,10 ,1 ,8 ,11 ,22 ,43% ,57% ,3 ,13 ,1 ,3 ,0 ,6 ,2 ,4 ,2 ,6 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,3 ,7 ,0 ,6 ,3 ,1 ,147 ,183 ,101 (69%) ,134 (73%) ,13/37 (35%) ,11/28 (39%) ,2/7 (29%) ,2/13 (15%) ,1/1 (100%) ,0/4 (0%) ,null ,null ,20 ,30 ,6 ,16 ,8 ,9 ,5 ,3 ,13 ,8 ,
