League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
Premier League ,16/17 ,2 ,Manchester United ,Southampton ,2 ,0 ,43% ,57% ,12 ,13 ,5 ,1 ,6 ,9 ,1 ,3 ,4 ,0 ,2 ,2 ,11 ,8 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,7 ,5 ,6 ,1 ,3 ,408 ,533 ,340 (83%) ,453 (85%) ,48 ,44 ,13 ,6 ,47% ,53% ,4 ,6 ,3 ,1 ,1 ,3 ,0 ,2 ,3 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,3 ,1 ,3 ,1 ,2 ,220 ,256 ,185 (84%) ,215 (84%) ,25 ,23 ,9 ,5 ,39% ,61% ,8 ,7 ,2 ,0 ,5 ,6 ,1 ,1 ,1 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,4 ,4 ,3 ,0 ,1 ,188 ,277 ,155 (82%) ,238 (86%) ,23 ,21 ,4 ,1 ,
Premier League ,16/17 ,2 ,Stoke City ,Manchester City ,1 ,4 ,42% ,58% ,8 ,12 ,3 ,6 ,3 ,2 ,2 ,4 ,7 ,7 ,3 ,1 ,12 ,13 ,3 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,9 ,3 ,3 ,2 ,2 ,361 ,493 ,263 (73%) ,398 (81%) ,69 ,65 ,21 ,21 ,39% ,61% ,5 ,7 ,1 ,4 ,3 ,1 ,1 ,2 ,3 ,4 ,3 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,6 ,2 ,1 ,2 ,1 ,156 ,242 ,117 (75%) ,204 (84%) ,32 ,38 ,11 ,11 ,45% ,55% ,3 ,5 ,2 ,2 ,0 ,1 ,1 ,2 ,4 ,3 ,0 ,0 ,1 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,3 ,1 ,2 ,0 ,1 ,205 ,251 ,146 (71%) ,194 (77%) ,37 ,27 ,10 ,10 ,
Premier League ,16/17 ,2 ,Burnley ,Liverpool ,2 ,0 ,19% ,81% ,3 ,26 ,2 ,5 ,1 ,13 ,0 ,8 ,1 ,12 ,3 ,0 ,14 ,5 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,9 ,3 ,17 ,5 ,0 ,210 ,848 ,130 (62%) ,765 (90%) ,39 ,58 ,15 ,11 ,21% ,79% ,2 ,13 ,2 ,2 ,0 ,5 ,0 ,6 ,0 ,5 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,6 ,2 ,7 ,2 ,0 ,125 ,446 ,80 (64%) ,396 (89%) ,19 ,25 ,10 ,5 ,17% ,83% ,1 ,13 ,0 ,3 ,1 ,8 ,0 ,2 ,1 ,7 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,3 ,1 ,10 ,3 ,0 ,85 ,402 ,50 (59%) ,369 (92%) ,20 ,33 ,5 ,6 ,
Premier League ,16/17 ,2 ,Swansea City ,Hull City ,0 ,2 ,56% ,44% ,23 ,12 ,3 ,4 ,13 ,3 ,7 ,5 ,8 ,3 ,0 ,5 ,7 ,10 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,1 ,1 ,9 ,9 ,14 ,3 ,2 ,3 ,563 ,460 ,478 (85%) ,362 (79%) ,60 ,53 ,23 ,15 ,56% ,44% ,12 ,4 ,2 ,0 ,8 ,2 ,2 ,2 ,3 ,0 ,0 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,8 ,3 ,4 ,1 ,0 ,2 ,311 ,251 ,280 (90%) ,203 (81%) ,24 ,30 ,12 ,9 ,56% ,44% ,11 ,8 ,1 ,4 ,5 ,1 ,5 ,3 ,5 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,1 ,0 ,1 ,6 ,10 ,2 ,2 ,1 ,252 ,209 ,198 (79%) ,159 (76%) ,36 ,23 ,11 ,6 ,
Premier League ,16/17 ,2 ,Tottenham ,Crystal Palace ,1 ,0 ,56% ,44% ,20 ,10 ,5 ,2 ,9 ,6 ,6 ,2 ,10 ,4 ,2 ,0 ,19 ,9 ,3 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,4 ,10 ,6 ,2 ,4 ,440 ,325 ,353 (80%) ,234 (72%) ,59 ,68 ,13 ,8 ,61% ,39% ,12 ,3 ,4 ,1 ,5 ,2 ,3 ,0 ,8 ,2 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,1 ,6 ,2 ,1 ,4 ,248 ,157 ,199 (80%) ,111 (71%) ,24 ,28 ,5 ,4 ,52% ,48% ,8 ,7 ,1 ,1 ,4 ,4 ,3 ,2 ,2 ,2 ,2 ,0 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,4 ,4 ,1 ,0 ,192 ,168 ,154 (80%) ,123 (73%) ,35 ,40 ,8 ,4 ,
Premier League ,16/17 ,2 ,Watford ,Chelsea ,1 ,2 ,37% ,63% ,6 ,13 ,2 ,4 ,2 ,6 ,2 ,3 ,0 ,5 ,1 ,2 ,20 ,10 ,4 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,2 ,3 ,6 ,3 ,7 ,2 ,1 ,330 ,560 ,251 (76%) ,488 (87%) ,52 ,58 ,9 ,12 ,39% ,61% ,3 ,2 ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,2 ,1 ,1 ,186 ,289 ,147 (79%) ,251 (87%) ,30 ,41 ,4 ,6 ,34% ,66% ,3 ,11 ,1 ,3 ,0 ,5 ,2 ,3 ,0 ,2 ,1 ,1 ,3 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,2 ,1 ,6 ,2 ,5 ,1 ,0 ,144 ,271 ,104 (72%) ,237 (87%) ,22 ,17 ,5 ,6 ,
Premier League ,16/17 ,2 ,West Bromwich Albion ,Everton ,1 ,2 ,33% ,67% ,11 ,13 ,4 ,7 ,5 ,5 ,2 ,1 ,7 ,4 ,0 ,1 ,16 ,10 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,10 ,3 ,3 ,5 ,3 ,283 ,580 ,174 (61%) ,486 (84%) ,59 ,60 ,14 ,13 ,30% ,70% ,3 ,3 ,2 ,2 ,1 ,1 ,0 ,0 ,3 ,1 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,2 ,1 ,1 ,1 ,1 ,137 ,322 ,85 (62%) ,276 (86%) ,19 ,28 ,5 ,6 ,36% ,64% ,8 ,10 ,2 ,5 ,4 ,4 ,2 ,1 ,4 ,3 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,8 ,2 ,2 ,4 ,2 ,146 ,258 ,89 (61%) ,210 (81%) ,40 ,32 ,9 ,7 ,
Premier League ,16/17 ,2 ,Leicester City ,Arsenal ,0 ,0 ,39% ,61% ,8 ,13 ,1 ,4 ,2 ,4 ,5 ,5 ,2 ,7 ,1 ,2 ,11 ,7 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,5 ,5 ,8 ,4 ,1 ,362 ,555 ,256 (71%) ,450 (81%) ,50 ,76 ,15 ,23 ,34% ,66% ,2 ,9 ,0 ,1 ,0 ,4 ,2 ,4 ,1 ,4 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,3 ,1 ,6 ,1 ,0 ,152 ,286 ,96 (63%) ,232 (81%) ,26 ,39 ,14 ,14 ,43% ,57% ,6 ,4 ,1 ,3 ,2 ,0 ,3 ,1 ,1 ,3 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,2 ,4 ,2 ,3 ,1 ,210 ,269 ,160 (76%) ,218 (81%) ,24 ,37 ,1 ,9 ,
Premier League ,16/17 ,2 ,Sunderland ,Middlesbrough ,1 ,2 ,46% ,54% ,18 ,8 ,5 ,3 ,6 ,2 ,7 ,3 ,8 ,1 ,2 ,0 ,11 ,14 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,13 ,3 ,5 ,5 ,1 ,4 ,401 ,476 ,307 (77%) ,372 (78%) ,68 ,63 ,18 ,17 ,41% ,59% ,4 ,5 ,0 ,3 ,3 ,1 ,1 ,1 ,3 ,1 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,2 ,1 ,3 ,1 ,0 ,183 ,273 ,133 (73%) ,222 (81%) ,30 ,34 ,9 ,9 ,52% ,48% ,14 ,3 ,5 ,0 ,3 ,1 ,6 ,2 ,5 ,0 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,1 ,4 ,2 ,0 ,4 ,218 ,203 ,174 (80%) ,150 (74%) ,38 ,29 ,9 ,8 ,
Premier League ,16/17 ,2 ,West Ham United ,Bournemouth ,1 ,0 ,46% ,54% ,16 ,8 ,2 ,5 ,9 ,1 ,5 ,2 ,1 ,6 ,1 ,1 ,15 ,15 ,3 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,0 ,9 ,4 ,7 ,4 ,5 ,1 ,355 ,410 ,277 (78%) ,320 (78%) ,55 ,51 ,17 ,24 ,45% ,55% ,12 ,1 ,1 ,0 ,6 ,0 ,5 ,1 ,0 ,2 ,1 ,1 ,2 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,5 ,0 ,7 ,1 ,0 ,1 ,177 ,216 ,140 (79%) ,176 (81%) ,25 ,24 ,6 ,10 ,48% ,52% ,4 ,7 ,1 ,5 ,3 ,1 ,0 ,1 ,1 ,4 ,0 ,0 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,4 ,4 ,0 ,3 ,5 ,0 ,178 ,194 ,137 (77%) ,144 (74%) ,30 ,27 ,11 ,14 ,
Premier League ,16/17 ,3 ,Tottenham ,Liverpool ,1 ,1 ,49% ,51% ,11 ,13 ,4 ,3 ,5 ,4 ,2 ,6 ,5 ,5 ,2 ,6 ,11 ,17 ,3 ,5 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,5 ,10 ,6 ,3 ,2 ,3 ,419 ,433 ,306 (73%) ,325 (75%) ,67 ,42 ,16 ,6 ,48% ,52% ,4 ,6 ,1 ,3 ,1 ,1 ,2 ,2 ,2 ,1 ,0 ,3 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,1 ,5 ,3 ,1 ,2 ,1 ,209 ,228 ,148 (71%) ,174 (76%) ,40 ,23 ,10 ,3 ,50% ,50% ,7 ,7 ,3 ,0 ,4 ,3 ,0 ,4 ,3 ,4 ,2 ,3 ,2 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,5 ,3 ,2 ,0 ,2 ,210 ,205 ,158 (75%) ,151 (74%) ,27 ,19 ,6 ,3 ,
Premier League ,16/17 ,3 ,Chelsea ,Burnley ,3 ,0 ,60% ,40% ,22 ,6 ,10 ,0 ,7 ,4 ,5 ,2 ,9 ,5 ,1 ,2 ,6 ,9 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,14 ,4 ,8 ,2 ,0 ,6 ,626 ,410 ,545 (87%) ,314 (77%) ,44 ,44 ,15 ,15 ,63% ,37% ,10 ,1 ,5 ,0 ,2 ,1 ,3 ,0 ,5 ,0 ,1 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,5 ,1 ,5 ,0 ,0 ,2 ,350 ,199 ,304 (87%) ,148 (74%) ,19 ,21 ,7 ,7 ,56% ,44% ,12 ,5 ,5 ,0 ,5 ,3 ,2 ,2 ,4 ,5 ,0 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,9 ,3 ,3 ,2 ,0 ,4 ,276 ,211 ,241 (87%) ,166 (79%) ,25 ,23 ,8 ,8 ,
Premier League ,16/17 ,3 ,Crystal Palace ,Bournemouth ,1 ,1 ,59% ,41% ,24 ,10 ,5 ,3 ,12 ,4 ,7 ,3 ,10 ,4 ,5 ,2 ,15 ,10 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,16 ,5 ,8 ,5 ,2 ,3 ,447 ,326 ,380 (85%) ,246 (75%) ,65 ,46 ,23 ,8 ,40% ,60% ,4 ,8 ,1 ,2 ,1 ,3 ,2 ,3 ,2 ,4 ,1 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,3 ,3 ,5 ,1 ,1 ,139 ,221 ,107 (77%) ,182 (82%) ,34 ,27 ,9 ,5 ,76% ,24% ,20 ,2 ,4 ,1 ,11 ,1 ,5 ,0 ,8 ,0 ,4 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,15 ,2 ,5 ,0 ,1 ,2 ,308 ,105 ,273 (89%) ,64 (61%) ,31 ,19 ,14 ,3 ,
Premier League ,16/17 ,3 ,Everton ,Stoke City ,1 ,0 ,54% ,46% ,21 ,8 ,9 ,1 ,7 ,4 ,5 ,3 ,9 ,2 ,3 ,1 ,14 ,11 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,10 ,1 ,12 ,7 ,1 ,8 ,482 ,395 ,400 (83%) ,308 (78%) ,68 ,72 ,17 ,21 ,59% ,41% ,10 ,3 ,4 ,0 ,2 ,3 ,4 ,0 ,5 ,0 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,4 ,0 ,6 ,3 ,0 ,3 ,262 ,186 ,218 (83%) ,141 (76%) ,33 ,44 ,9 ,16 ,50% ,50% ,11 ,5 ,5 ,1 ,5 ,1 ,1 ,3 ,4 ,2 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,6 ,1 ,6 ,4 ,1 ,5 ,220 ,209 ,182 (83%) ,167 (80%) ,35 ,28 ,8 ,5 ,
Premier League ,16/17 ,3 ,Leicester City ,Swansea City ,2 ,1 ,52% ,48% ,13 ,9 ,6 ,3 ,5 ,5 ,2 ,1 ,4 ,6 ,3 ,1 ,14 ,10 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,8 ,4 ,5 ,5 ,2 ,4 ,408 ,363 ,302 (74%) ,260 (72%) ,55 ,65 ,21 ,17 ,62% ,38% ,5 ,3 ,2 ,2 ,2 ,1 ,1 ,0 ,2 ,2 ,1 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,2 ,1 ,3 ,2 ,2 ,1 ,243 ,147 ,194 (80%) ,102 (69%) ,27 ,35 ,9 ,11 ,42% ,58% ,8 ,6 ,4 ,1 ,3 ,4 ,1 ,1 ,2 ,4 ,2 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,6 ,3 ,2 ,3 ,0 ,3 ,165 ,216 ,108 (65%) ,158 (73%) ,28 ,30 ,12 ,6 ,
Premier League ,16/17 ,3 ,Southampton ,Sunderland ,1 ,1 ,63% ,37% ,16 ,5 ,7 ,2 ,5 ,2 ,4 ,1 ,5 ,5 ,4 ,2 ,15 ,8 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,4 ,15 ,1 ,1 ,6 ,480 ,270 ,391 (81%) ,179 (66%) ,45 ,58 ,11 ,20 ,58% ,42% ,6 ,2 ,2 ,0 ,3 ,2 ,1 ,0 ,1 ,3 ,2 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,6 ,0 ,0 ,2 ,229 ,159 ,188 (82%) ,115 (72%) ,21 ,27 ,5 ,11 ,69% ,31% ,10 ,3 ,5 ,2 ,2 ,0 ,3 ,1 ,4 ,2 ,2 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,2 ,9 ,1 ,1 ,4 ,251 ,111 ,203 (81%) ,64 (58%) ,24 ,31 ,6 ,9 ,
Premier League ,16/17 ,3 ,Watford ,Arsenal ,1 ,3 ,45% ,55% ,14 ,10 ,6 ,7 ,6 ,2 ,2 ,1 ,3 ,2 ,1 ,2 ,18 ,15 ,6 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,8 ,6 ,6 ,4 ,4 ,6 ,397 ,490 ,311 (78%) ,411 (84%) ,57 ,75 ,19 ,14 ,37% ,63% ,4 ,7 ,0 ,6 ,3 ,0 ,1 ,1 ,1 ,1 ,0 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,2 ,6 ,2 ,1 ,3 ,1 ,173 ,286 ,134 (77%) ,251 (88%) ,27 ,33 ,10 ,5 ,53% ,47% ,10 ,3 ,6 ,1 ,3 ,2 ,1 ,0 ,2 ,1 ,1 ,2 ,4 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,6 ,0 ,4 ,3 ,1 ,5 ,224 ,204 ,177 (79%) ,160 (78%) ,30 ,42 ,9 ,9 ,
Premier League ,16/17 ,3 ,Hull City ,Manchester United ,0 ,1 ,37% ,63% ,8 ,29 ,2 ,9 ,4 ,12 ,2 ,8 ,1 ,6 ,0 ,1 ,9 ,6 ,2 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,14 ,6 ,15 ,8 ,2 ,394 ,615 ,305 (77%) ,542 (88%) ,39 ,51 ,9 ,15 ,37% ,63% ,5 ,11 ,2 ,4 ,2 ,4 ,1 ,3 ,0 ,1 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,7 ,3 ,4 ,3 ,2 ,213 ,345 ,172 (81%) ,302 (88%) ,21 ,29 ,5 ,10 ,38% ,62% ,3 ,18 ,0 ,5 ,2 ,8 ,1 ,5 ,1 ,5 ,0 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,7 ,3 ,11 ,5 ,0 ,181 ,270 ,133 (73%) ,240 (89%) ,18 ,22 ,4 ,5 ,
Premier League ,16/17 ,3 ,West Bromwich Albion ,Middlesbrough ,0 ,0 ,41% ,59% ,13 ,7 ,2 ,2 ,6 ,4 ,5 ,1 ,5 ,4 ,1 ,3 ,12 ,11 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,5 ,5 ,2 ,2 ,2 ,350 ,515 ,259 (74%) ,428 (83%) ,59 ,66 ,21 ,31 ,38% ,62% ,10 ,1 ,2 ,0 ,5 ,1 ,3 ,0 ,4 ,3 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,1 ,4 ,0 ,0 ,2 ,174 ,289 ,136 (78%) ,255 (88%) ,33 ,32 ,11 ,14 ,44% ,56% ,3 ,6 ,0 ,2 ,1 ,3 ,2 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,4 ,1 ,2 ,2 ,0 ,176 ,226 ,123 (70%) ,173 (77%) ,26 ,34 ,10 ,17 ,
Premier League ,16/17 ,3 ,Manchester City ,West Ham United ,3 ,1 ,67% ,33% ,22 ,9 ,5 ,2 ,10 ,5 ,7 ,2 ,5 ,4 ,3 ,3 ,5 ,10 ,1 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,17 ,7 ,5 ,2 ,1 ,3 ,587 ,274 ,508 (87%) ,196 (72%) ,64 ,63 ,16 ,23 ,68% ,32% ,10 ,5 ,2 ,0 ,4 ,3 ,4 ,2 ,5 ,2 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,7 ,4 ,3 ,1 ,0 ,0 ,315 ,141 ,275 (87%) ,104 (74%) ,37 ,26 ,8 ,9 ,65% ,35% ,12 ,4 ,3 ,2 ,6 ,2 ,3 ,0 ,0 ,2 ,3 ,2 ,0 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,10 ,3 ,2 ,1 ,1 ,3 ,272 ,133 ,233 (86%) ,92 (69%) ,27 ,37 ,8 ,14 ,
Premier League ,16/17 ,4 ,Manchester United ,Manchester City ,1 ,2 ,39% ,61% ,14 ,18 ,3 ,6 ,6 ,8 ,5 ,4 ,4 ,4 ,3 ,3 ,15 ,10 ,4 ,2 ,null ,null ,null ,null ,null ,null ,0 ,2 ,null ,null ,5 ,11 ,9 ,7 ,4 ,1 ,376 ,593 ,284 (76%) ,486 (82%) ,71 ,61 ,22 ,14 ,34% ,66% ,6 ,6 ,3 ,2 ,1 ,3 ,2 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,2 ,3 ,4 ,0 ,1 ,182 ,353 ,140 (77%) ,300 (85%) ,33 ,26 ,6 ,5 ,46% ,54% ,8 ,12 ,0 ,4 ,5 ,5 ,3 ,3 ,3 ,3 ,2 ,2 ,3 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,2 ,9 ,6 ,3 ,4 ,0 ,194 ,240 ,144 (74%) ,186 (78%) ,38 ,35 ,16 ,9 ,
Premier League ,16/17 ,4 ,Arsenal ,Southampton ,2 ,1 ,56% ,44% ,17 ,11 ,2 ,5 ,7 ,4 ,8 ,2 ,6 ,1 ,0 ,2 ,10 ,8 ,2 ,5 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,15 ,7 ,2 ,5 ,5 ,0 ,588 ,457 ,498 (85%) ,358 (78%) ,48 ,51 ,13 ,19 ,56% ,44% ,5 ,4 ,1 ,1 ,1 ,1 ,3 ,2 ,2 ,0 ,0 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,3 ,1 ,2 ,1 ,0 ,310 ,244 ,268 (86%) ,199 (82%) ,22 ,24 ,2 ,9 ,57% ,43% ,12 ,7 ,1 ,4 ,6 ,3 ,5 ,0 ,4 ,1 ,0 ,1 ,0 ,5 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,11 ,4 ,1 ,3 ,4 ,0 ,278 ,213 ,230 (83%) ,159 (75%) ,26 ,27 ,11 ,10 ,
